ID,Category,Status,Latitude,Longitude,category_encoded,status_encoded,density_score,category_frequency,is_pending,priority_label,created_at,closed_at,days_open,resolution_days,outcome_label_reason,same_category_neighbors,data_source
69118488,Drainage,Pending,40.59871330876357,-73.98852727399628,0,2,0.0004157772727511492,300,1,1,2026-05-25 23:34:00+00:00,,8.20565899394676,,unresolved_between_7_and_30_days,0,nyc_open_data
69167151,Waste,Completed,40.80722557254881,-73.9442049994479,3,1,0.0007376262059765815,1369,0,0,2026-05-29 09:25:24+00:00,2026-05-29 10:50:28+00:00,4.794964549502315,0.05907407407407408,resolved_within_7_days,3,nyc_open_data
69139680,Waste,Completed,40.719027555030195,-73.98485939956632,3,1,0.00043533592957104256,1369,0,0,2026-05-27 14:31:47+00:00,2026-05-29 13:14:01+00:00,6.582198345798612,1.9459953703703703,resolved_within_7_days,1,nyc_open_data
69160469,Waste,Completed,40.656141314779155,-73.95195759784171,3,1,0.0005865615869281378,1369,0,0,2026-05-28 01:01:16+00:00,2026-05-28 10:16:27+00:00,6.145057142094908,0.3855439814814815,resolved_within_7_days,7,nyc_open_data
69070709,Water Supply,Pending,40.63677486401345,-73.984431285498,4,2,1.0,1500,1,1,2026-05-20 12:23:00+00:00,,13.671631216168983,,unresolved_between_7_and_30_days,11,nyc_open_data
69125027,Pothole,Pending,40.654468306915255,-73.96291133141843,1,2,0.0008355291002254142,1500,1,1,2026-05-26 16:51:30+00:00,,7.4851728828356485,,unresolved_between_7_and_30_days,0,nyc_open_data
69172078,Waste,Completed,40.63179005733287,-74.15174857636704,3,1,0.0003037212186513991,1369,0,0,2026-05-29 09:51:55+00:00,2026-05-30 09:34:15+00:00,4.7765501976504625,0.9877314814814815,resolved_within_7_days,1,nyc_open_data
69168868,Waste,Completed,40.679879841834826,-73.99509309969876,3,1,0.0004821066827681491,1369,0,0,2026-05-29 08:01:50+00:00,2026-05-30 14:55:41+00:00,4.852996956909722,1.2873958333333333,resolved_within_7_days,0,nyc_open_data
68915312,Waste,Pending,40.59068708767802,-73.9539273812398,3,2,0.0005202035984167657,1369,1,1,2026-05-07 14:32:07+00:00,,26.581966864317128,,unresolved_between_7_and_30_days,1,nyc_open_data
69101394,Pothole,Pending,40.735655957402535,-73.85099901475667,1,2,0.0015253041931521296,1500,1,1,2026-05-23 23:31:53+00:00,,10.207128901354167,,unresolved_between_7_and_30_days,6,nyc_open_data
69110685,Pothole,Pending,40.60095637786012,-74.00083905679729,1,2,0.000845899314133282,1500,1,1,2026-05-24 17:44:58+00:00,,9.448043253206018,,unresolved_between_7_and_30_days,3,nyc_open_data
69126724,Pothole,Pending,40.64268970748548,-73.96978587249068,1,2,0.0003500115405157479,1500,1,1,2026-05-26 09:25:28+00:00,,7.794918253206019,,unresolved_between_7_and_30_days,0,nyc_open_data
69120888,Pothole,Completed,40.77083679521526,-73.73194652199572,1,1,0.00019297506280195256,1500,0,0,2026-05-25 21:51:38+00:00,2026-05-27 14:02:36+00:00,8.276746956909722,1.6742824074074074,resolved_within_7_days,1,nyc_open_data
69173709,Waste,Completed,40.64639582371882,-73.9197272068723,3,1,0.0003826163423780327,1369,0,0,2026-05-29 13:22:29+00:00,2026-05-29 20:28:52+00:00,4.630323345798611,0.29609953703703706,resolved_within_7_days,1,nyc_open_data
69186164,Water Supply,Completed,40.718627787681314,-74.00253965182752,4,1,0.0008332876052885296,1500,0,0,2026-05-31 08:43:00+00:00,2026-05-31 09:30:00+00:00,2.824408993946759,0.03263888888888889,resolved_within_7_days,0,nyc_open_data
69154506,Waste,Completed,40.84799150579741,-73.92285985080748,3,1,0.0005364923875571183,1369,0,0,2026-05-28 11:51:21+00:00,2026-05-29 14:23:59+00:00,5.693610382835648,1.1059953703703704,resolved_within_7_days,1,nyc_open_data
56577926,Streetlight,Pending,40.614831309237054,-73.99837196351335,2,2,0.000340392597823714,800,1,2,2023-01-20 09:02:00+00:00,2023-01-18 09:02:00+00:00,1229.8112145495022,0.0,unresolved_after_30_days,0,nyc_open_data
69097561,Water Supply,Completed,40.85395713812727,-73.91695357613318,4,1,0.0008231938639165009,1500,0,0,2026-05-23 08:22:00+00:00,2026-05-25 13:00:00+00:00,10.838992327280094,2.1930555555555555,resolved_within_7_days,3,nyc_open_data
69107608,Pothole,Pending,40.72182143454419,-73.77448301377305,1,2,0.00044328378751949367,1500,1,1,2026-05-24 21:15:11+00:00,,9.302059456909722,,unresolved_between_7_and_30_days,1,nyc_open_data
69076436,Water Supply,Completed,40.81782769828807,-73.82000470381801,4,1,0.00016516141467392008,1500,0,0,2026-05-21 18:49:00+00:00,2026-05-21 19:05:00+00:00,12.403575660613427,0.011111111111111112,resolved_within_7_days,0,nyc_open_data
69121159,Water Supply,Completed,40.70560720386676,-73.92129337385752,4,1,0.0015778742029523723,1500,0,0,2026-05-25 10:54:00+00:00,2026-05-26 18:40:00+00:00,8.733436771724538,1.323611111111111,resolved_within_7_days,6,nyc_open_data
69163713,Waste,Completed,40.663770104364296,-73.87366607436745,3,1,0.0003743232247606388,1369,0,0,2026-05-29 12:51:13+00:00,2026-05-31 01:01:59+00:00,4.6520363087615735,1.5074768518518518,resolved_within_7_days,1,nyc_open_data
69120891,Pothole,Completed,40.7336016005046,-73.89760447240786,1,1,0.0007167502854337994,1500,0,0,2026-05-25 14:55:32+00:00,2026-05-26 11:15:01+00:00,8.565705290243056,0.8468634259259259,resolved_within_7_days,4,nyc_open_data
69133469,Waste,Pending,40.52874702577578,-74.21687611778614,3,2,0.0048080144101144105,1369,1,1,2026-05-26 07:19:34+00:00,,7.8823488087615745,,unresolved_between_7_and_30_days,3,nyc_open_data
69106739,Drainage,Pending,40.587017814519335,-73.96297039384054,0,2,0.00034418080996839474,300,1,1,2026-05-24 19:10:00+00:00,,9.388992327280093,,unresolved_between_7_and_30_days,0,nyc_open_data
69107813,Drainage,Pending,40.631701465761395,-73.90026474193999,0,2,0.00031615039851017073,300,1,1,2026-05-24 19:52:00+00:00,,9.359825660613426,,unresolved_between_7_and_30_days,0,nyc_open_data
69134920,Pothole,Completed,40.68045250728592,-73.87585539643666,1,1,0.00037450781671945183,1500,0,0,2026-05-26 15:03:52+00:00,2026-05-27 11:01:42+00:00,7.559918253206019,0.8318287037037037,resolved_within_7_days,0,nyc_open_data
69181863,Waste,Completed,40.78210640365163,-73.95159950552713,3,1,0.00042549536166979266,1369,0,0,2026-05-30 08:22:28+00:00,2026-05-31 07:24:30+00:00,3.838668253206018,0.9597453703703703,resolved_within_7_days,0,nyc_open_data
69157482,Waste,Completed,40.70560618689362,-73.790930623272,3,1,0.0005541351420995895,1369,0,0,2026-05-28 11:18:55+00:00,2026-05-29 09:20:30+00:00,5.716133530983796,0.9177662037037037,resolved_within_7_days,1,nyc_open_data
68937068,Waste,Pending,40.52874702577578,-74.21687611778614,3,2,0.0048080144101144105,1369,1,1,2026-05-09 08:13:00+00:00,,24.84524232728009,,unresolved_between_7_and_30_days,3,nyc_open_data
69110246,Streetlight,Pending,40.59740848486189,-74.06447431349834,2,2,0.00032182587828676474,800,1,1,2026-05-24 21:52:00+00:00,,9.276492327280094,,unresolved_between_7_and_30_days,0,nyc_open_data
69129994,Pothole,Pending,40.68137832299852,-73.97366222433799,1,2,0.0003128270137074888,1500,1,1,2026-05-26 11:07:07+00:00,,7.724327975428241,,unresolved_between_7_and_30_days,0,nyc_open_data
69148670,Waste,Completed,40.70681157527369,-73.8020430936635,3,1,0.0016540175161743307,1369,0,0,2026-05-27 21:26:11+00:00,2026-05-28 08:01:19+00:00,6.294420568020834,0.4410648148148148,resolved_within_7_days,4,nyc_open_data
69107012,Streetlight,Pending,40.77618798739225,-73.90595525134928,2,2,0.00042207424648185775,800,1,1,2026-05-24 22:51:00+00:00,,9.235520105057871,,unresolved_between_7_and_30_days,0,nyc_open_data
69138153,Waste,Completed,40.7529123251915,-74.00682521776635,3,1,0.00017739678077117172,1369,0,0,2026-05-27 08:49:31+00:00,2026-05-28 08:11:34+00:00,6.819883530983796,0.9736458333333333,resolved_within_7_days,0,nyc_open_data
69116713,Pothole,Pending,40.57828767715929,-73.85842386105301,1,2,0.00030952591827773353,1500,1,1,2026-05-25 14:34:47+00:00,,8.580115012465278,,unresolved_between_7_and_30_days,1,nyc_open_data
69093369,Pothole,Completed,40.75745686611506,-73.97078419745164,1,1,0.0013641469940220705,1500,0,0,2026-05-22 14:29:24+00:00,2026-05-27 10:03:46+00:00,11.583853438391204,4.8155324074074075,resolved_within_7_days,9,nyc_open_data
69167163,Waste,Completed,40.68031780820385,-73.79203023165917,3,1,0.01438948632295186,1369,0,0,2026-05-29 06:21:56+00:00,2026-05-29 14:47:42+00:00,4.922371956909722,0.3512268518518519,resolved_within_7_days,7,nyc_open_data
69085477,Streetlight,Pending,40.58307324468761,-74.10439682259438,2,2,0.00031628333921226737,800,1,1,2026-05-22 15:30:00+00:00,,11.541770105057871,,unresolved_between_7_and_30_days,0,nyc_open_data
69116654,Pothole,Completed,40.666416023635946,-73.73849046642708,1,1,0.002283427835878907,1500,0,0,2026-05-25 18:14:35+00:00,2026-05-25 20:22:00+00:00,8.427476123576389,0.0884837962962963,resolved_within_7_days,9,nyc_open_data
69086575,Water Supply,Pending,40.696897198015016,-73.99135573682966,4,2,0.00028963438263824394,1500,1,1,2026-05-22 08:20:00+00:00,,11.840381216168982,,unresolved_between_7_and_30_days,1,nyc_open_data
69139571,Waste,Completed,40.772935573143414,-73.95004286662214,3,1,0.0018326536805416804,1369,0,0,2026-05-27 11:24:17+00:00,2026-05-27 16:28:24+00:00,6.712406679131945,0.21119212962962963,resolved_within_7_days,2,nyc_open_data
69082033,Water Supply,Pending,40.711066839455285,-73.9455371367306,4,2,0.0031420661846833496,1500,1,1,2026-05-21 16:14:00+00:00,,12.511214549502315,,unresolved_between_7_and_30_days,5,nyc_open_data
69077222,Water Supply,Completed,40.850006985118576,-73.90556894424863,4,1,0.00034302629705880493,1500,0,0,2026-05-21 10:45:00+00:00,2026-05-22 15:15:00+00:00,12.739686771724537,1.1875,resolved_within_7_days,1,nyc_open_data
69072372,Water Supply,Pending,40.757864736517554,-73.8723939063217,4,2,0.0002780920973171822,1500,1,1,2026-05-21 09:58:00+00:00,,12.772325660613426,,unresolved_between_7_and_30_days,1,nyc_open_data
69181468,Pothole,Completed,40.726262480625145,-73.90115868300342,1,1,0.0005046388326654739,1500,0,0,2026-05-30 12:21:05+00:00,2026-05-31 02:00:00+00:00,3.6729622346874997,0.5686921296296297,resolved_within_7_days,1,nyc_open_data
69107791,Drainage,Pending,40.83762608054588,-73.8222351362249,0,2,0.0003156985108634703,300,1,1,2026-05-24 08:27:00+00:00,,9.83552010505787,,unresolved_between_7_and_30_days,0,nyc_open_data
69070694,Water Supply,Pending,40.696555360293104,-73.89740532421037,4,2,0.0006510009858565111,1500,1,1,2026-05-20 07:37:00+00:00,,13.870242327280094,,unresolved_between_7_and_30_days,1,nyc_open_data
69130746,Streetlight,Pending,40.660384238689666,-73.95765295736307,2,2,0.0003909673107387918,800,1,1,2026-05-26 13:59:00+00:00,,7.6049645495023155,,unresolved_between_7_and_30_days,0,nyc_open_data
69194579,Water Supply,Completed,40.68225372077428,-73.91986792319923,4,1,1.0,1500,0,0,2026-05-31 11:33:00+00:00,2026-05-31 11:39:00+00:00,2.706353438391204,0.004166666666666667,resolved_within_7_days,6,nyc_open_data
69172125,Waste,Completed,40.85509064979176,-73.84919875078663,3,1,0.0002068140539788867,1369,0,0,2026-05-29 08:32:05+00:00,2026-05-29 16:58:28+00:00,4.831990012465278,0.3516550925925926,resolved_within_7_days,0,nyc_open_data
69129971,Pothole,Completed,40.81493375847484,-73.8976455199499,1,1,0.011924860524096862,1500,0,0,2026-05-26 21:58:03+00:00,2026-05-27 12:32:20+00:00,7.272290938391204,0.6071412037037037,resolved_within_7_days,3,nyc_open_data
69147150,Waste,Completed,40.648821027282274,-73.92614966286703,3,1,0.0002886968837253629,1369,0,0,2026-05-27 11:50:47+00:00,2026-05-28 13:36:40+00:00,6.694003901354167,1.0735300925925926,resolved_within_7_days,0,nyc_open_data
56427553,Streetlight,Pending,40.75962591908786,-73.73138881943841,2,2,0.0002903339336298022,800,1,2,2023-01-03 09:26:00+00:00,2022-12-30 09:26:00+00:00,1246.7945478828356,0.0,unresolved_after_30_days,0,nyc_open_data
69126378,Pothole,Completed,40.758317957786,-73.77701612924112,1,1,0.008753101335016344,1500,0,0,2026-05-26 20:20:03+00:00,2026-05-26 22:55:00+00:00,7.340346493946759,0.10760416666666667,resolved_within_7_days,5,nyc_open_data
69128368,Pothole,Pending,40.753514543869926,-73.76455464517105,1,2,0.00030087192441479615,1500,1,1,2026-05-26 23:21:46+00:00,,7.21415436431713,,unresolved_between_7_and_30_days,1,nyc_open_data
69145487,Pothole,Completed,40.60657448882438,-74.12093162269487,1,1,0.00016109365813158526,1500,0,0,2026-05-27 14:50:10+00:00,2026-05-28 11:35:33+00:00,6.569432142094908,0.864849537037037,resolved_within_7_days,0,nyc_open_data
69125823,Streetlight,Pending,40.86075972978016,-73.83604111828151,2,2,0.00021921538224900226,800,1,1,2026-05-26 19:01:00+00:00,,7.395242327280093,,unresolved_between_7_and_30_days,0,nyc_open_data
69155996,Waste,Completed,40.5848782201042,-73.93508055348843,3,1,0.0005180181208313745,1369,0,0,2026-05-28 11:40:49+00:00,2026-05-29 12:32:32+00:00,5.700925197650463,1.0359143518518519,resolved_within_7_days,2,nyc_open_data
69118269,Pothole,Pending,40.71894895062729,-73.99933261668744,1,2,0.0005678756783261817,1500,1,1,2026-05-25 17:29:25+00:00,,8.45884186431713,,unresolved_between_7_and_30_days,1,nyc_open_data
56482978,Streetlight,Pending,40.73822133495453,-73.95315418046528,2,2,0.0003632139181784419,800,1,2,2023-01-09 11:18:00+00:00,2023-01-06 11:17:00+00:00,1240.7167701050578,0.0,unresolved_after_30_days,0,nyc_open_data
69114013,Water Supply,Pending,40.75229896728383,-73.86803733028445,4,2,0.0002807942147778885,1500,1,1,2026-05-25 14:58:00+00:00,,8.563992327280094,,unresolved_between_7_and_30_days,1,nyc_open_data
69139881,Water Supply,Completed,40.69977783087758,-73.9143217914244,4,1,0.0006236772057761101,1500,0,0,2026-05-27 20:48:00+00:00,2026-05-27 21:10:00+00:00,6.320936771724537,0.015277777777777777,resolved_within_7_days,0,nyc_open_data
56457998,Streetlight,Pending,40.8870811655748,-73.90413473921903,2,2,0.0009541717474467207,800,1,2,2023-01-06 15:20:00+00:00,2023-01-05 15:19:00+00:00,1243.5487145495022,0.0,unresolved_after_30_days,1,nyc_open_data
69145138,Pothole,Completed,40.70790105157003,-73.85110072972483,1,1,0.0003933871324191793,1500,0,0,2026-05-27 22:40:54+00:00,2026-05-27 23:45:00+00:00,6.2425339939467595,0.04451388888888889,resolved_within_7_days,0,nyc_open_data
69110838,Pothole,Completed,40.64614636957299,-74.00752419384786,1,1,0.003810793262753192,1500,0,0,2026-05-24 21:43:24+00:00,2026-05-29 15:50:28+00:00,9.282464549502315,4.754907407407408,resolved_within_7_days,3,nyc_open_data
56548267,Streetlight,Pending,40.763544715600496,-73.98519221959798,2,2,0.0005899959131910168,800,1,2,2023-01-17 10:53:00+00:00,2023-01-16 10:52:00+00:00,1232.7341312161689,0.0,unresolved_after_30_days,0,nyc_open_data
69142720,Waste,Completed,40.73563082342896,-73.98678250207179,3,1,0.0008388143313065565,1369,0,0,2026-05-27 12:15:33+00:00,2026-05-28 12:32:16+00:00,6.676804827280093,1.0116087962962963,resolved_within_7_days,5,nyc_open_data
69104636,Drainage,Pending,40.60590261763887,-73.95679437520431,0,2,0.00046528794651322597,300,1,1,2026-05-24 14:40:00+00:00,,9.576492327280093,,unresolved_between_7_and_30_days,0,nyc_open_data
69168773,Waste,Completed,40.619124111439355,-74.00386863636734,3,1,0.00024769684989507196,1369,0,0,2026-05-29 08:39:23+00:00,2026-05-30 15:10:33+00:00,4.826920568020833,1.2716435185185184,resolved_within_7_days,0,nyc_open_data
69062240,Water Supply,Pending,40.75638995486768,-73.94343183257632,4,2,0.00040167392082403916,1500,1,1,2026-05-20 16:51:00+00:00,,13.485520105057871,,unresolved_between_7_and_30_days,1,nyc_open_data
69124094,Streetlight,Pending,40.63356483801782,-74.11202741323457,2,2,0.00021532413502751215,800,1,1,2026-05-26 07:56:00+00:00,,7.857047882835649,,unresolved_between_7_and_30_days,0,nyc_open_data
69119379,Pothole,Pending,40.60496520152507,-74.01746639417593,1,2,0.00023622910703048993,1500,1,1,2026-05-25 08:00:30+00:00,,8.853922882835649,,unresolved_between_7_and_30_days,1,nyc_open_data
69109927,Drainage,Pending,40.65192606170668,-73.919010593501,0,2,0.0004900754563175604,300,1,1,2026-05-24 15:17:00+00:00,,9.55079788283565,,unresolved_between_7_and_30_days,0,nyc_open_data
56507713,Streetlight,Pending,40.719832091184294,-73.98754321555491,2,2,0.000579847342496835,800,1,2,2023-01-12 11:44:00+00:00,2023-01-11 11:43:00+00:00,1237.6987145495023,0.0,unresolved_after_30_days,1,nyc_open_data
69075607,Water Supply,Completed,40.65138052340503,-73.97312988917385,4,1,0.00037830704989948914,1500,0,0,2026-05-21 11:43:00+00:00,2026-05-22 12:30:00+00:00,12.69940899394676,1.0326388888888889,resolved_within_7_days,2,nyc_open_data
69100203,Pothole,Completed,40.68157956578798,-73.84757927840636,1,1,0.000692626305052464,1500,0,0,2026-05-23 16:21:40+00:00,2026-05-24 02:23:00+00:00,10.505890475428242,0.41759259259259257,resolved_within_7_days,3,nyc_open_data
69111024,Drainage,Pending,40.73816146610606,-73.81136820629665,0,2,0.00013685034739195032,300,1,1,2026-05-24 14:16:00+00:00,,9.59315899394676,,unresolved_between_7_and_30_days,0,nyc_open_data
69141157,Waste,Completed,40.655127966370955,-73.93425174282663,3,1,0.0008405784099761683,1369,0,0,2026-05-27 13:12:47+00:00,2026-05-28 10:32:36+00:00,6.637059456909722,0.8887615740740741,resolved_within_7_days,1,nyc_open_data
69144380,Water Supply,Completed,40.75495805295918,-73.96674634380926,4,1,0.0010794851838369453,1500,0,0,2026-05-27 18:01:00+00:00,2026-05-27 18:01:00+00:00,6.436908993946759,0.0,resolved_within_7_days,3,nyc_open_data
69126697,Pothole,Pending,40.68931063269422,-73.84480310816078,1,2,0.0003556253135971714,1500,1,1,2026-05-26 16:00:45+00:00,,7.520415938391205,,unresolved_between_7_and_30_days,1,nyc_open_data
69156000,Waste,Completed,40.58402475553454,-73.93538019890032,3,1,0.0005152747891324204,1369,0,0,2026-05-28 11:44:24+00:00,2026-05-29 07:20:45+00:00,5.698436771724537,0.8169097222222222,resolved_within_7_days,2,nyc_open_data
69162676,Pothole,Completed,40.7221435445032,-73.90226873345684,1,1,1.0,1500,0,0,2026-05-29 09:49:43+00:00,2026-05-29 09:49:43+00:00,4.77807797542824,0.0,resolved_within_7_days,22,nyc_open_data
69088024,Water Supply,Pending,40.63433865667144,-74.10647303072547,4,2,0.00018278968186546813,1500,1,1,2026-05-22 16:54:00+00:00,,11.483436771724538,,unresolved_between_7_and_30_days,0,nyc_open_data
69192018,Pothole,Completed,40.67948667677669,-73.85721034043854,1,1,0.000234562791219693,1500,0,0,2026-05-31 11:29:01+00:00,2026-05-31 20:22:00+00:00,2.7091196420949073,0.3701273148148148,resolved_within_7_days,0,nyc_open_data
69106773,Water Supply,Completed,40.7399507114378,-73.75057583845413,4,1,0.0002620431053443924,1500,0,0,2026-05-24 11:09:00+00:00,2026-05-24 14:10:00+00:00,9.72302010505787,0.12569444444444444,resolved_within_7_days,0,nyc_open_data
69141291,Water Supply,Completed,40.72089115966052,-73.85043316471325,4,1,0.0006725458858696835,1500,0,0,2026-05-27 09:29:00+00:00,2026-05-28 12:45:00+00:00,6.7924645495023155,1.136111111111111,resolved_within_7_days,1,nyc_open_data
69163978,Water Supply,Completed,40.773018825136525,-73.9521873858942,4,1,0.0006117292885713014,1500,0,0,2026-05-29 15:03:00+00:00,2026-05-30 05:10:00+00:00,4.56052010505787,0.5881944444444445,resolved_within_7_days,0,nyc_open_data
69105709,Water Supply,Completed,40.5553864977445,-74.15527445921325,4,1,0.006913646152837059,1500,0,0,2026-05-24 10:47:00+00:00,2026-05-25 12:25:00+00:00,9.73829788283565,1.0680555555555555,resolved_within_7_days,4,nyc_open_data
69151778,Water Supply,Completed,40.695983833024094,-73.92508046359596,4,1,0.0032731408252207965,1500,0,0,2026-05-28 07:47:00+00:00,2026-05-28 08:50:00+00:00,5.863297882835648,0.04375,resolved_within_7_days,8,nyc_open_data
69188947,Water Supply,Completed,40.82189278623988,-73.89288002824985,4,1,0.0008930060387570582,1500,0,0,2026-05-31 08:41:00+00:00,2026-05-31 08:43:00+00:00,2.8257978828356483,0.001388888888888889,resolved_within_7_days,1,nyc_open_data
69118505,Water Supply,Completed,40.79845524146068,-73.94808779746673,4,1,0.001450507675868946,1500,0,0,2026-05-25 11:38:00+00:00,2026-05-25 20:10:00+00:00,8.702881216168983,0.35555555555555557,resolved_within_7_days,1,nyc_open_data
69141076,Waste,Completed,40.74954406701735,-73.88141825228973,3,1,0.00025933689963880127,1369,0,0,2026-05-27 20:22:57+00:00,2026-05-28 04:46:04+00:00,6.338332605057871,0.3493865740740741,resolved_within_7_days,0,nyc_open_data
69102290,Pothole,Completed,40.737694934842786,-73.8572010704672,1,1,0.0003594660738644671,1500,0,0,2026-05-23 08:40:49+00:00,2026-05-23 22:22:00+00:00,10.825925197650463,0.5702662037037037,resolved_within_7_days,0,nyc_open_data
69131240,Pothole,Completed,40.72618639459493,-73.98942894337132,1,1,0.007849093632640705,1500,0,0,2026-05-26 14:17:10+00:00,2026-05-27 10:00:00+00:00,7.5923488087615745,0.821412037037037,resolved_within_7_days,4,nyc_open_data
69139570,Waste,Completed,40.694796488718126,-73.98279135404978,3,1,0.00019066906879676996,1369,0,0,2026-05-27 06:59:10+00:00,2026-05-27 22:17:42+00:00,6.896515475428242,0.6378703703703704,resolved_within_7_days,0,nyc_open_data
56618336,Streetlight,Pending,40.73235061714299,-73.98494657742124,2,2,0.001016271762534853,800,1,2,2023-01-25 07:59:00+00:00,2023-01-24 07:58:00+00:00,1224.8549645495023,0.0,unresolved_after_30_days,0,nyc_open_data
69158948,Waste,Completed,40.63570538722791,-74.00382996487052,3,1,0.0003852547452889229,1369,0,0,2026-05-28 07:10:55+00:00,2026-05-28 13:45:36+00:00,5.888355753206018,0.2740856481481482,resolved_within_7_days,1,nyc_open_data
69145619,Waste,Completed,40.64257775064437,-73.90859384490963,3,1,0.00025153887757019646,1369,0,0,2026-05-27 15:57:28+00:00,2026-05-28 13:37:33+00:00,6.522696030983797,0.9028356481481481,resolved_within_7_days,0,nyc_open_data
56560980,Streetlight,Pending,40.745731846563395,-73.90211864461912,2,2,0.0010026636748199692,800,1,2,2023-01-18 10:48:00+00:00,2023-01-11 10:48:00+00:00,1231.737603438391,0.0,unresolved_after_30_days,1,nyc_open_data
69119599,Pothole,Completed,40.817157626927,-73.90153670159609,1,1,1.0,1500,0,0,2026-05-25 09:59:54+00:00,2026-05-26 14:45:35+00:00,8.771006216168981,1.1983912037037037,resolved_within_7_days,11,nyc_open_data
69143669,Water Supply,Completed,40.69600273548375,-73.77378418376685,4,1,0.00038899825608049323,1500,0,0,2026-05-27 15:36:00+00:00,2026-05-27 18:25:00+00:00,6.537603438391204,0.11736111111111111,resolved_within_7_days,2,nyc_open_data
69096819,Streetlight,Pending,40.84542990010044,-73.91397516413855,2,2,0.0008136664455318664,800,1,1,2026-05-23 12:02:00+00:00,,10.686214549502315,,unresolved_between_7_and_30_days,0,nyc_open_data
69089384,Water Supply,Completed,40.78224701475431,-73.98268931287652,4,1,0.0004915386244594721,1500,0,0,2026-05-22 08:14:00+00:00,2026-05-23 06:00:00+00:00,11.844547882835649,0.9069444444444444,resolved_within_7_days,0,nyc_open_data
69127497,Streetlight,Pending,40.81231125822141,-73.9164744987124,2,2,0.0005060014209108182,800,1,1,2026-05-26 18:56:00+00:00,,7.398714549502316,,unresolved_between_7_and_30_days,0,nyc_open_data
69093727,Water Supply,Completed,40.59892377011472,-73.93580510079654,4,1,1.0,1500,0,0,2026-05-22 19:35:00+00:00,2026-05-22 23:20:00+00:00,11.371631216168982,0.15625,resolved_within_7_days,13,nyc_open_data
69146204,Pothole,Completed,40.60309735683924,-73.93853801398129,1,1,0.0002423524283777078,1500,0,0,2026-05-26 15:42:23+00:00,2026-05-27 15:21:00+00:00,7.533170568020834,0.9851504629629629,resolved_within_7_days,0,nyc_open_data
69130412,Pothole,Completed,40.882901292379344,-73.8460653630032,1,1,0.0006325194518105396,1500,0,0,2026-05-26 08:57:20+00:00,2026-05-26 14:35:10+00:00,7.814455290243056,0.23460648148148147,resolved_within_7_days,0,nyc_open_data
69093718,Water Supply,Pending,40.58108040418264,-73.98576547955908,4,2,0.00014219285403644635,1500,1,1,2026-05-22 17:40:00+00:00,,11.451492327280093,,unresolved_between_7_and_30_days,0,nyc_open_data
69135706,Pothole,Completed,40.68451312202771,-73.90938007637158,1,1,0.008701110380759809,1500,0,0,2026-05-26 17:34:32+00:00,2026-05-26 17:34:32+00:00,7.455288623576389,0.0,resolved_within_7_days,5,nyc_open_data
69172067,Waste,Completed,40.68557675228828,-73.96933375950711,3,1,0.0006863899717880985,1369,0,0,2026-05-29 09:32:12+00:00,2026-05-30 15:46:41+00:00,4.790242327280092,1.2600578703703704,resolved_within_7_days,3,nyc_open_data
69193116,Water Supply,Completed,40.75076601698397,-73.86217180022999,4,1,0.002919664505927068,1500,0,0,2026-05-31 10:09:00+00:00,2026-05-31 13:27:00+00:00,2.7646867717245374,0.1375,resolved_within_7_days,3,nyc_open_data
69101232,Pothole,Completed,40.59317936259308,-74.10160768875178,1,1,0.00015860851026442145,1500,0,0,2026-05-23 11:18:06+00:00,2026-05-27 13:15:00+00:00,10.716700660613427,4.081180555555555,resolved_within_7_days,1,nyc_open_data
69111338,Streetlight,Pending,40.811941450953576,-73.92555322379448,2,2,0.0004397874518451198,800,1,1,2026-05-24 21:45:00+00:00,,9.281353438391204,,unresolved_between_7_and_30_days,0,nyc_open_data
56440411,Streetlight,Pending,40.73963159571427,-73.79013100325426,2,2,0.0001480903666366066,800,1,2,2023-01-04 09:31:00+00:00,2023-01-03 09:30:00+00:00,1245.7910756606132,0.0,unresolved_after_30_days,0,nyc_open_data
69126729,Pothole,Pending,40.70357955297132,-73.98157004053569,1,2,0.00042157067677715376,1500,1,1,2026-05-26 18:47:45+00:00,,7.404443716168982,,unresolved_between_7_and_30_days,2,nyc_open_data
56427609,Streetlight,Pending,40.71363613162296,-73.94594986427468,2,2,0.0005691874279401525,800,1,2,2023-01-03 13:56:00+00:00,2022-12-29 13:56:00+00:00,1246.6070478828356,0.0,unresolved_after_30_days,1,nyc_open_data
69153302,Water Supply,Completed,40.66034961652215,-73.9606373469947,4,1,0.005545820539327199,1500,0,0,2026-05-28 09:36:00+00:00,2026-05-28 09:40:00+00:00,5.787603438391203,0.002777777777777778,resolved_within_7_days,4,nyc_open_data
69139613,Waste,Completed,40.65836335440449,-73.76280003061167,3,1,7.834347517323112e-05,1369,0,0,2026-05-27 19:21:10+00:00,2026-05-28 14:41:38+00:00,6.381237697650463,0.8058796296296297,resolved_within_7_days,0,nyc_open_data
69193107,Water Supply,Completed,40.837117965870824,-73.86441421237787,4,1,0.0003355478687884816,1500,0,0,2026-05-31 17:53:00+00:00,2026-05-31 17:53:00+00:00,2.442464549502315,0.0,resolved_within_7_days,0,nyc_open_data
69119880,Water Supply,Completed,40.680682373835005,-73.79791674099394,4,1,0.0006696872577559871,1500,0,0,2026-05-25 18:38:00+00:00,2026-05-25 18:40:00+00:00,8.411214549502315,0.001388888888888889,resolved_within_7_days,2,nyc_open_data
