ID,Category,Status,Latitude,Longitude,category_encoded,status_encoded,density_score,category_frequency,is_pending,priority_label,created_at,closed_at,days_open,resolution_days,outcome_label_reason,same_category_neighbors,data_source,priority_score_eq1,label_source
69157905,Pothole,Completed,40.817157626927,-73.90153670159609,1,1,1.0,1500,0,1,2026-05-28 10:07:20+00:00,2026-05-28 14:04:55+00:00,5.765844179131944,0.1649884259259259,resolved_within_7_days,11,nyc_open_data,0.54,Equation 1 synthetic scoring transfer
69132357,Streetlight,Pending,40.54046669849311,-74.15452382148389,2,2,0.0001165253519769,800,1,1,2026-05-26 04:00:00+00:00,,8.020936771724537,,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
56577926,Streetlight,Pending,40.614831309237054,-73.99837196351335,2,2,0.0003403925978237,800,1,1,2023-01-20 09:02:00+00:00,2023-01-18 09:02:00+00:00,1229.8112145495022,0.0,unresolved_after_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
56557905,Streetlight,Pending,40.77397791735184,-73.9485509651095,2,2,0.0009234114490448,800,1,1,2023-01-18 11:15:00+00:00,2023-01-17 11:14:00+00:00,1231.718853438391,0.0,unresolved_after_30_days,2,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
56523533,Streetlight,Pending,40.513200749455166,-74.19685136248198,2,2,8.789270095797922e-05,800,1,1,2023-01-13 09:04:00+00:00,2023-01-12 09:03:00+00:00,1236.8098256606131,0.0,unresolved_after_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69138136,Waste,Completed,40.70577222580242,-73.89430013999366,3,1,0.0005929124479599,1369,0,0,2026-05-27 08:35:30+00:00,2026-05-28 10:17:36+00:00,6.829617327280093,1.0709027777777778,resolved_within_7_days,1,nyc_open_data,0.23,Equation 1 synthetic scoring transfer
69101246,Water Supply,Completed,40.67073487437871,-73.87997222474225,4,1,0.0011050012414069,1500,0,1,2026-05-23 08:54:00+00:00,2026-05-24 10:35:00+00:00,10.81677010505787,1.070138888888889,resolved_within_7_days,0,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69075858,Water Supply,Completed,40.8490516358437,-73.91982241221577,4,1,0.0012827565570204,1500,0,1,2026-05-21 14:35:00+00:00,2026-05-22 08:50:00+00:00,12.579964549502316,0.7604166666666666,resolved_within_7_days,10,nyc_open_data,0.55,Equation 1 synthetic scoring transfer
69102688,Water Supply,Pending,40.68641887924086,-73.91787256096256,4,2,0.001504631185809,1500,1,2,2026-05-23 11:18:00+00:00,,10.71677010505787,,unresolved_between_7_and_30_days,3,nyc_open_data,0.85,Equation 1 synthetic scoring transfer
69111069,Drainage,Pending,40.594122990979194,-73.98089810802796,0,2,0.0003164973006339,300,1,1,2026-05-24 11:02:00+00:00,,9.72788121616898,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69139456,Pothole,Completed,40.60095637786012,-74.00083905679729,1,1,0.0008458993141332,1500,0,0,2026-05-27 09:51:50+00:00,2026-05-29 13:03:32+00:00,6.776608068020834,2.133125,resolved_within_7_days,3,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69135704,Pothole,Completed,40.71714314761746,-73.88504360047885,1,1,0.0005978414417053,1500,0,0,2026-05-26 08:06:23+00:00,2026-05-26 21:47:00+00:00,7.8498372346875005,0.5698726851851852,resolved_within_7_days,3,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
56616041,Streetlight,Pending,40.88744624701871,-73.87800049039276,2,2,7.433253510859339e-05,800,1,1,2023-01-24 11:12:00+00:00,2023-01-23 11:11:00+00:00,1225.7209367717244,0.0,unresolved_after_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69108863,Drainage,Pending,40.62717051499572,-73.98213151779058,0,2,0.0004740927964362,300,1,1,2026-05-24 14:56:00+00:00,,9.565381216168982,,unresolved_between_7_and_30_days,1,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69098253,Water Supply,Completed,40.87225005466075,-73.84675894391678,4,1,0.0006930087624743,1500,0,1,2026-05-23 10:34:00+00:00,2026-05-23 11:15:00+00:00,10.747325660613429,0.0284722222222222,resolved_within_7_days,4,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69105668,Drainage,Pending,40.60031912227016,-73.94289066228198,0,2,0.0005125807096077,300,1,1,2026-05-24 14:27:00+00:00,,9.58552010505787,,unresolved_between_7_and_30_days,1,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69129150,Pothole,Completed,40.68157875416454,-73.76547563812336,1,1,0.0007804283118719,1500,0,0,2026-05-26 13:35:04+00:00,2026-05-26 14:57:00+00:00,7.621584919872686,0.0568981481481481,resolved_within_7_days,1,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69148668,Waste,Completed,40.73040937110826,-73.98028174541913,3,1,1.0,1369,0,0,2026-05-27 23:41:56+00:00,2026-05-28 11:42:20+00:00,6.200149734687501,0.5002777777777778,resolved_within_7_days,4,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69135296,Drainage,Pending,40.68065294043976,-73.844307682853,0,2,0.0008272222719679,300,1,2,2026-05-26 13:32:00+00:00,,7.623714549502315,,unresolved_between_7_and_30_days,2,nyc_open_data,0.7700000000000001,Equation 1 synthetic scoring transfer
56477303,Streetlight,Pending,40.67615562171991,-73.7854529545537,2,2,1.0,800,1,2,2023-01-09 11:37:00+00:00,2023-01-06 11:36:00+00:00,1240.7035756606133,0.0,unresolved_after_30_days,5,nyc_open_data,0.76,Equation 1 synthetic scoring transfer
69122630,Streetlight,Pending,40.65713993018317,-73.90654476296513,2,2,0.0003132204624973,800,1,1,2026-05-25 17:02:00+00:00,,8.477881216168981,,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69148656,Waste,Completed,40.860213678481045,-73.87071170489266,3,1,0.0004208927356622,1369,0,0,2026-05-27 13:52:42+00:00,2026-05-27 23:59:54+00:00,6.609339549502315,0.4216666666666667,resolved_within_7_days,2,nyc_open_data,0.23,Equation 1 synthetic scoring transfer
69132385,Streetlight,Pending,40.6035200496366,-74.07099846247714,2,2,0.0002671758791848,800,1,1,2026-05-26 07:20:00+00:00,,7.882047882835648,,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69089721,Streetlight,Pending,40.59965332838495,-74.13464263410111,2,2,0.000296131986151,800,1,1,2026-05-22 08:31:00+00:00,,11.832742327280092,,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69105704,Drainage,Pending,40.63611482801555,-73.74029181935593,0,2,0.0001276564097134,300,1,1,2026-05-24 13:35:00+00:00,,9.621631216168982,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
56492943,Streetlight,Pending,40.889458535996,-73.89827220400643,2,2,0.0002225526485745,800,1,1,2023-01-10 08:36:00+00:00,2023-01-09 08:32:00+00:00,1239.8292701050575,0.0,unresolved_after_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69125393,Drainage,Pending,40.72872326285218,-73.79587684777655,0,2,0.0003635333177013,300,1,1,2026-05-26 12:44:00+00:00,,7.657047882835648,,unresolved_between_7_and_30_days,1,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69168742,Waste,Completed,40.678988129905335,-73.86485829214882,3,1,0.0007630994530344,1369,0,0,2026-05-29 15:18:27+00:00,2026-05-30 12:07:34+00:00,4.549790938391204,0.8674421296296296,resolved_within_7_days,4,nyc_open_data,0.23,Equation 1 synthetic scoring transfer
69112982,Pothole,Completed,40.569403280529286,-74.12948130385648,1,1,0.0012207893636305,1500,0,0,2026-05-24 13:51:15+00:00,2026-05-27 09:22:56+00:00,9.61034649394676,2.8136689814814817,resolved_within_7_days,3,nyc_open_data,0.39,Equation 1 synthetic scoring transfer
69170646,Water Supply,Completed,40.805188135946835,-73.95479392453541,4,1,0.0036308159878978,1500,0,2,2026-05-29 07:38:00+00:00,2026-05-29 07:38:00+00:00,4.869547882835648,0.0,resolved_within_7_days,9,nyc_open_data,0.7,Equation 1 synthetic scoring transfer
69144378,Water Supply,Completed,40.58698985805597,-73.80978981204305,4,1,0.0002247082888688,1500,0,1,2026-05-27 11:53:00+00:00,2026-05-27 12:05:00+00:00,6.692464549502315,0.0083333333333333,resolved_within_7_days,0,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69106728,Drainage,Pending,40.712940714021975,-73.82768622885686,0,2,0.0007303701729806,300,1,1,2026-05-24 11:59:00+00:00,,9.688297882835649,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69147158,Waste,Completed,40.63598357942191,-74.16022515778896,3,1,0.000343420159182,1369,0,0,2026-05-27 16:40:03+00:00,2026-05-30 09:25:35+00:00,6.493124271724538,2.698287037037037,resolved_within_7_days,0,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
56605124,Streetlight,Pending,40.75011201290421,-73.9154047703965,2,2,0.0002521067890236,800,1,1,2023-01-23 11:37:00+00:00,2023-01-20 11:37:00+00:00,1226.7035756606133,0.0,unresolved_after_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69151544,Waste,Completed,40.68489985808985,-73.94910284866212,3,1,0.0005907272125825,1369,0,0,2026-05-28 08:44:31+00:00,2026-05-29 13:28:36+00:00,5.823355753206019,1.1972800925925926,resolved_within_7_days,2,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
56552996,Streetlight,Pending,40.66146989489981,-73.98612317968227,2,2,0.000385242006944,800,1,1,2023-01-17 11:49:00+00:00,2023-01-13 11:49:00+00:00,1232.69524232728,0.0,unresolved_after_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69112132,Water Supply,Completed,40.86935360469968,-73.88367769879603,4,1,0.0003708563235046,1500,0,1,2026-05-24 21:18:00+00:00,2026-05-26 14:00:00+00:00,9.300103438391204,1.6958333333333333,resolved_within_7_days,2,nyc_open_data,0.55,Equation 1 synthetic scoring transfer
69162097,Waste,Completed,40.81638600857615,-73.85892169684048,3,1,0.0003450031910202,1369,0,0,2026-05-29 23:24:02+00:00,2026-05-30 14:38:35+00:00,4.212580290243055,0.6351041666666667,resolved_within_7_days,2,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69162057,Waste,Completed,40.82249532133742,-73.9072085856295,3,1,0.0005875788111254,1369,0,0,2026-05-29 19:15:46+00:00,2026-05-30 14:44:45+00:00,4.3849876976504625,0.8117939814814815,resolved_within_7_days,2,nyc_open_data,0.23,Equation 1 synthetic scoring transfer
69112984,Pothole,Completed,40.663687037107785,-73.88892404639569,1,1,0.0004399348301724,1500,0,0,2026-05-24 21:14:27+00:00,2026-05-29 10:56:48+00:00,9.302568716168985,4.571076388888889,resolved_within_7_days,2,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69103463,Pothole,Completed,40.6597854372241,-73.99988466310771,1,1,0.0014385636670146,1500,0,0,2026-05-23 07:00:10+00:00,2026-05-26 11:19:59+00:00,10.895821030983797,3.1804282407407407,resolved_within_7_days,2,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
56608667,Streetlight,Pending,40.6361331503863,-73.9727360955703,2,2,0.0004921636250482,800,1,1,2023-01-24 14:39:00+00:00,,1225.5771867717244,,unresolved_after_30_days,1,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69139864,Water Supply,Completed,40.67713520133588,-73.80212757654571,4,1,0.0002001626187377,1500,0,1,2026-05-27 12:22:00+00:00,2026-05-27 12:54:00+00:00,6.672325660613426,0.0222222222222222,resolved_within_7_days,0,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69162162,Waste,Completed,40.71167240725973,-73.99348560709876,3,1,0.0006328022362211,1369,0,0,2026-05-29 04:51:44+00:00,2026-05-29 09:21:48+00:00,4.985010845798611,0.1875462962962963,resolved_within_7_days,1,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69109749,Pothole,Completed,40.68445538808863,-73.90926116959268,1,1,0.0051095927834708,1500,0,0,2026-05-24 12:31:33+00:00,2026-05-31 14:52:49+00:00,9.66569371616898,7.098101851851852,resolved_between_7_and_30_days,5,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69111045,Drainage,Pending,40.716726599342024,-73.95891220134764,0,2,0.000582811255357,300,1,1,2026-05-24 21:44:00+00:00,,9.282047882835649,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69105706,Drainage,Pending,40.634966248997934,-73.93206660864892,0,2,0.0002312038461785,300,1,1,2026-05-24 09:08:00+00:00,,9.807047882835649,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69114458,Drainage,Pending,40.5861564926073,-73.94992696811924,0,2,0.0003883409130976,300,1,1,2026-05-25 17:51:00+00:00,,8.443853438391205,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69118270,Pothole,Pending,40.72308227890896,-74.0080343503678,1,2,0.00034546907902,1500,1,1,2026-05-25 18:25:45+00:00,,8.41972149394676,,unresolved_between_7_and_30_days,0,nyc_open_data,0.54,Equation 1 synthetic scoring transfer
69163983,Water Supply,Completed,40.68225372077428,-73.91986792319923,4,1,1.0,1500,0,1,2026-05-29 11:13:00+00:00,2026-05-29 11:15:00+00:00,4.720242327280093,0.0013888888888888,resolved_within_7_days,6,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69108820,Drainage,Pending,40.722163251008055,-73.76694905528669,0,2,0.0006674078046448,300,1,2,2026-05-24 12:53:00+00:00,,9.650797882835649,,unresolved_between_7_and_30_days,1,nyc_open_data,0.7700000000000001,Equation 1 synthetic scoring transfer
69108827,Drainage,Pending,40.60884998618199,-73.94296259820455,0,2,0.0006022003852941,300,1,2,2026-05-24 10:30:00+00:00,,9.750103438391204,,unresolved_between_7_and_30_days,2,nyc_open_data,0.7700000000000001,Equation 1 synthetic scoring transfer
69089739,Streetlight,Pending,40.81635183704461,-73.82408028131425,2,2,0.0001556238421064,800,1,1,2026-05-22 14:32:00+00:00,,11.58204788283565,,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69150043,Pothole,Completed,40.707112890102024,-74.01223439057073,1,1,0.000760142474156,1500,0,0,2026-05-28 13:25:51+00:00,2026-05-29 09:36:44+00:00,5.627985382835648,0.8408912037037037,resolved_within_7_days,2,nyc_open_data,0.39,Equation 1 synthetic scoring transfer
69111035,Drainage,Pending,40.716803616220425,-73.80590216181787,0,2,0.0005090840620768,300,1,1,2026-05-24 11:12:00+00:00,,9.720936771724537,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
56483227,Streetlight,Pending,40.67615562171991,-73.7854529545537,2,2,1.0,800,1,2,2023-01-09 11:36:00+00:00,2023-01-06 11:36:00+00:00,1240.7042701050575,0.0,unresolved_after_30_days,5,nyc_open_data,0.76,Equation 1 synthetic scoring transfer
69112386,Streetlight,Pending,40.7176501236122,-73.98866913437666,2,2,0.0004330424074937,800,1,1,2026-05-24 09:55:00+00:00,2026-05-24 13:20:00+00:00,9.77440899394676,0.1423611111111111,unresolved_between_7_and_30_days,1,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
56439151,Streetlight,Pending,40.57169130885686,-73.99899573268738,2,2,0.0002295587847471,800,1,1,2023-01-04 16:32:00+00:00,,1245.4987145495022,,unresolved_after_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69123726,Water Supply,Completed,40.67551531642573,-73.89290243647297,4,1,0.0003361074557004,1500,0,1,2026-05-26 07:23:00+00:00,2026-05-26 08:01:00+00:00,7.879964549502315,0.0263888888888888,resolved_within_7_days,1,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69110845,Pothole,Completed,40.74100707353061,-73.98154886146948,1,1,0.0015697628379788,1500,0,0,2026-05-24 15:27:33+00:00,2026-05-27 15:37:58+00:00,9.54347149394676,3.0072337962962963,resolved_within_7_days,7,nyc_open_data,0.39,Equation 1 synthetic scoring transfer
56598478,Streetlight,Pending,40.77204267144326,-73.93223726912157,2,2,0.0015221754425668,800,1,1,2023-01-23 12:01:00+00:00,2023-01-20 12:01:00+00:00,1226.6869089939466,0.0,unresolved_after_30_days,2,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69115292,Water Supply,Pending,40.680116344041906,-73.81213809720863,4,2,0.0003204413342026,1500,1,2,2026-05-25 23:52:00+00:00,,8.19315899394676,,unresolved_between_7_and_30_days,0,nyc_open_data,0.7,Equation 1 synthetic scoring transfer
69086890,Streetlight,Pending,40.66856126093557,-73.75671496742189,2,2,0.0002371659911991,800,1,1,2026-05-22 14:29:00+00:00,2026-05-23 01:10:00+00:00,11.584131216168982,0.4451388888888888,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69113172,Drainage,Pending,40.751520579456766,-73.76127005256036,0,2,0.0002200251794261,300,1,1,2026-05-25 18:25:00+00:00,,8.420242327280093,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69085990,Pothole,Completed,40.7515860835717,-73.74570669268,1,1,0.0004749552727811,1500,0,0,2026-05-22 13:29:27+00:00,2026-05-26 02:45:00+00:00,11.625485382835649,3.552465277777778,resolved_within_7_days,1,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
56503257,Streetlight,Pending,40.60410870601152,-74.01823324109252,2,2,0.0002099401801146,800,1,1,2023-01-11 11:05:00+00:00,2023-01-10 11:04:00+00:00,1238.7257978828354,0.0,unresolved_after_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69095499,Streetlight,Pending,40.68380531575886,-73.83352323738852,2,2,0.0005635497358916,800,1,1,2026-05-22 14:31:00+00:00,2026-05-22 17:10:00+00:00,11.582742327280092,0.1104166666666666,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69118811,Streetlight,Pending,40.71153733500604,-73.98674399475725,2,2,0.0002437487734589,800,1,1,2026-05-25 10:58:00+00:00,,8.73065899394676,,unresolved_between_7_and_30_days,1,nyc_open_data,0.61,Equation 1 synthetic scoring transfer
69109945,Drainage,Pending,40.586631198929936,-73.99582361757808,0,2,0.0001218683861565,300,1,1,2026-05-24 14:17:00+00:00,,9.592464549502315,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69117164,Drainage,Pending,40.64835389063085,-73.91000217086506,0,2,0.0007337654643795,300,1,1,2026-05-25 10:11:00+00:00,,8.763297882835648,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69160520,Waste,Completed,40.61241441734028,-73.98152317508624,3,1,0.000846153895087,1369,0,0,2026-05-28 00:47:30+00:00,2026-05-30 13:13:22+00:00,6.154617327280093,2.517962962962963,resolved_within_7_days,2,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69125425,Water Supply,Pending,40.67891709702896,-73.74893655327543,4,2,0.0006039781832969,1500,1,2,2026-05-26 17:42:00+00:00,,7.450103438391205,,unresolved_between_7_and_30_days,2,nyc_open_data,0.7,Equation 1 synthetic scoring transfer
69163824,Waste,Completed,40.68144784288369,-73.91377568051868,3,1,0.0010540096728855,1369,0,0,2026-05-29 07:32:06+00:00,2026-05-29 14:57:27+00:00,4.87364510505787,0.3092708333333333,resolved_within_7_days,3,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69133643,Drainage,Pending,40.729632668555666,-73.89758892271489,0,2,0.0004856362690887,300,1,1,2026-05-26 15:02:00+00:00,,7.561214549502315,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69108823,Drainage,Pending,40.67995253970392,-73.98132419438053,0,2,0.0009482763916844,300,1,1,2026-05-24 11:43:00+00:00,,9.69940899394676,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69167354,Water Supply,Completed,40.80482559994171,-73.95420539322119,4,1,0.003542771621073,1500,0,2,2026-05-29 03:38:00+00:00,2026-05-29 03:38:00+00:00,5.036214549502315,0.0,resolved_within_7_days,9,nyc_open_data,0.7,Equation 1 synthetic scoring transfer
69111080,Water Supply,Completed,40.640793785458555,-74.11563559836752,4,1,0.0001097882121881,1500,0,1,2026-05-24 12:08:00+00:00,2026-05-24 12:20:00+00:00,9.682047882835649,0.0083333333333333,resolved_within_7_days,0,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69112089,Drainage,Pending,40.69063924146727,-73.81516990390665,0,2,0.0003006626937915,300,1,1,2026-05-24 12:45:00+00:00,,9.656353438391204,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69121903,Water Supply,Completed,40.839698375720474,-73.8351967456166,4,1,0.0019405101455079,1500,0,1,2026-05-25 15:58:00+00:00,2026-05-26 13:55:00+00:00,8.522325660613426,0.9145833333333332,resolved_within_7_days,3,nyc_open_data,0.55,Equation 1 synthetic scoring transfer
69060103,Waste,Pending,40.885012003536104,-73.90127346237513,3,2,1.0,1369,1,0,2026-05-20 16:28:43+00:00,,13.500994642094907,,unresolved_between_7_and_30_days,4,nyc_open_data,0.38,Equation 1 synthetic scoring transfer
69173647,Waste,Completed,40.600035521268424,-73.93599848878222,3,1,0.0010454137406835,1369,0,0,2026-05-29 12:48:16+00:00,2026-05-30 06:01:55+00:00,4.654084919872685,0.7178125,resolved_within_7_days,0,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69138158,Waste,Completed,40.680712088718224,-73.79149540003112,3,1,0.0018513732993233,1369,0,0,2026-05-27 17:17:27+00:00,2026-05-28 14:46:37+00:00,6.467152049502316,0.8952546296296297,resolved_within_7_days,7,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
56481076,Streetlight,Pending,40.59264629857799,-73.7622917333769,2,2,0.0026112892312414,800,1,1,2023-01-09 11:27:00+00:00,2023-01-04 11:27:00+00:00,1240.7105201050576,0.0,unresolved_after_30_days,4,nyc_open_data,0.61,Equation 1 synthetic scoring transfer
69096252,Pothole,Completed,40.65231516981728,-73.8418258706797,1,1,0.0001857488825623,1500,0,0,2026-05-22 11:36:38+00:00,2026-05-26 11:58:52+00:00,11.703830290243056,4.0154398148148145,resolved_within_7_days,0,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69108870,Drainage,Pending,40.59097379639326,-73.95715688957668,0,2,0.0003346383850422,300,1,1,2026-05-24 23:55:00+00:00,,9.191075660613429,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69147225,Waste,Completed,40.76238002573501,-73.958819061364,3,1,0.0020453576804898,1369,0,0,2026-05-27 17:08:32+00:00,2026-05-28 05:28:06+00:00,6.473344179131945,0.5135879629629629,resolved_within_7_days,4,nyc_open_data,0.08000000000000002,Equation 1 synthetic scoring transfer
69112382,Streetlight,Pending,40.60213844322809,-73.98526042794278,2,2,0.000271061554641,800,1,1,2026-05-24 21:58:00+00:00,,9.272325660613426,,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69121135,Drainage,Pending,40.58817224971098,-73.95245294681791,0,2,0.0079373253370341,300,1,2,2026-05-25 18:02:00+00:00,,8.436214549502315,,unresolved_between_7_and_30_days,7,nyc_open_data,0.9200000000000002,Equation 1 synthetic scoring transfer
69129981,Pothole,Completed,40.67845995318554,-73.73480548722881,1,1,0.0004536464200345,1500,0,0,2026-05-26 09:17:50+00:00,2026-05-29 15:07:43+00:00,7.800219179131945,3.242974537037037,resolved_within_7_days,0,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69114450,Drainage,Pending,40.66878094941073,-73.80263179547813,0,2,0.0003911982140336,300,1,1,2026-05-25 11:55:00+00:00,,8.691075660613427,,unresolved_between_7_and_30_days,0,nyc_open_data,0.6200000000000001,Equation 1 synthetic scoring transfer
69180996,Pothole,Completed,40.68438015401171,-73.94701559837495,1,1,0.0009285330704286,1500,0,0,2026-05-29 22:52:25+00:00,2026-05-30 16:45:00+00:00,4.234536308761574,0.744849537037037,resolved_within_7_days,1,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69136574,Pothole,Pending,40.56051211340393,-74.10903657101032,1,2,0.0004841815994912,1500,1,1,2026-05-26 16:33:55+00:00,,7.497383530983797,,unresolved_between_7_and_30_days,2,nyc_open_data,0.54,Equation 1 synthetic scoring transfer
69130334,Water Supply,Pending,40.81483099325764,-73.88750850525139,4,2,0.0005429237700665,1500,1,2,2026-05-26 07:54:00+00:00,,7.858436771724538,,unresolved_between_7_and_30_days,3,nyc_open_data,0.7,Equation 1 synthetic scoring transfer
69106543,Pothole,Completed,40.68758476817357,-73.82066638038927,1,1,0.0003800443768967,1500,0,0,2026-05-24 18:24:11+00:00,2026-05-26 12:03:35+00:00,9.420809456909724,1.7356944444444444,resolved_within_7_days,0,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69078839,Water Supply,Completed,40.8468783702999,-73.9206057457111,4,1,0.0091870754778037,1500,0,1,2026-05-21 18:19:00+00:00,2026-05-22 15:15:00+00:00,12.42440899394676,0.8722222222222222,resolved_within_7_days,8,nyc_open_data,0.55,Equation 1 synthetic scoring transfer
56604446,Streetlight,Pending,40.72737577444409,-73.90311974882425,2,2,0.0005860168379192,800,1,1,2023-01-23 11:56:00+00:00,2023-01-20 11:56:00+00:00,1226.6903812161688,0.0,unresolved_after_30_days,1,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
69147752,Pothole,Completed,40.59298800640261,-73.94337942237904,1,1,0.0003971848161027,1500,0,0,2026-05-26 15:01:07+00:00,2026-05-27 12:40:00+00:00,7.561827975428241,0.9020023148148149,resolved_within_7_days,1,nyc_open_data,0.24,Equation 1 synthetic scoring transfer
69093646,Water Supply,Completed,40.61455446032563,-73.95746231875887,4,1,0.0002667450863033,1500,0,1,2026-05-22 12:51:00+00:00,2026-05-25 09:32:00+00:00,11.652186771724535,2.8618055555555557,resolved_within_7_days,0,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69090893,Water Supply,Pending,40.713084883891035,-73.85458809970304,4,2,0.000901323685356,1500,1,2,2026-05-22 10:24:00+00:00,,11.75427010505787,,unresolved_between_7_and_30_days,3,nyc_open_data,0.7,Equation 1 synthetic scoring transfer
69082069,Water Supply,Completed,40.71752080112575,-73.83840281500119,4,1,0.0011515729766357,1500,0,1,2026-05-21 15:32:00+00:00,2026-05-21 16:00:00+00:00,12.54038121616898,0.0194444444444444,resolved_within_7_days,1,nyc_open_data,0.4,Equation 1 synthetic scoring transfer
69118490,Drainage,Pending,40.6794370907535,-73.84437181228193,0,2,0.0006274644857103,300,1,2,2026-05-25 17:52:00+00:00,,8.44315899394676,,unresolved_between_7_and_30_days,2,nyc_open_data,0.7700000000000001,Equation 1 synthetic scoring transfer
69085478,Streetlight,Pending,40.64392194499949,-74.09570327676998,2,2,0.0001505848616676,800,1,1,2026-05-22 12:23:00+00:00,,11.671631216168985,,unresolved_between_7_and_30_days,0,nyc_open_data,0.46,Equation 1 synthetic scoring transfer
