ID,Category,Status,Latitude,Longitude
1027,Pothole,Pending,23.24877646181819,77.40123154229954
1028,Waste,Completed,23.249925926405904,77.40240776887434
1029,Streetlight,Pending,23.249141395550964,77.39972110744864
1030,Water Supply,Completed,23.248615158040252,77.3990996214703
1031,Pothole,Completed,23.247187365072655,77.40000105591771
1032,Pothole,Cancelled,23.249833788854744,77.40120241349787
1033,Water Supply,Cancelled,23.246990559251937,77.39711229036774
1034,Pothole,Pending,23.25152011192738,77.39540763809373
1035,Pothole,Pending,23.25016487950587,77.39889892630102
1036,Pothole,Pending,23.24708489700107,77.39755857514818
1037,Water Supply,Completed,23.2493815818459,77.39898371960471
1038,Streetlight,Completed,23.248495687188818,77.39970443936237
1039,Drainage,Pending,23.25063834902084,77.39909350318196
1040,Drainage,Completed,23.252680900892045,77.40290493506895
1041,Pothole,Pending,23.24624965506071,77.4006534895292
1042,Pothole,Completed,23.250230052158294,77.40060094871923
1043,Drainage,Cancelled,23.24967973440887,77.40124441428809
1044,Pothole,Pending,23.251342680152902,77.39772233376445
1045,Drainage,Pending,23.250426393256475,77.40207822357485
1046,Water Supply,Pending,23.24849606133652,77.39984847142694
1047,Streetlight,Completed,23.249361892128668,77.40134096123448
1048,Streetlight,Completed,23.248407948286392,77.39785628553392
1049,Drainage,Pending,23.252152014277197,77.39689248246798
1050,Drainage,Pending,23.250042623297343,77.40163577931605
1051,Pothole,Pending,23.240752819052194,77.42211987276809
1052,Waste,Pending,23.238195896891284,77.42123401189916
1053,Pothole,Completed,23.23826067383745,77.4213671386464
1054,Streetlight,Pending,23.242250869568828,77.4172680885776
1055,Pothole,Completed,23.237621176214265,77.42242388797078
1056,Streetlight,Completed,23.24328534590651,77.42052250106246
1057,Pothole,Pending,23.238198758530704,77.4192614457215
1058,Streetlight,Pending,23.241276783851216,77.42028677693469
1059,Waste,Completed,23.2393427630485,77.41644752953421
1060,Streetlight,Cancelled,23.241206374862163,77.42081730562296
1061,Pothole,Pending,23.23891177199577,77.41794125698364
1062,Waste,Pending,23.239674414187853,77.41729465942831
1063,Waste,Pending,23.24008183835079,77.41695528162757
1064,Streetlight,Completed,23.237995625088434,77.42222537674998
1065,Pothole,Pending,23.24148164869084,77.41874147321262
1066,Waste,Pending,23.238973572867057,77.42306745541984
1067,Water Supply,Completed,23.239542800169318,77.4189283970739
1068,Streetlight,Completed,23.238011301250783,77.41658528408482
1069,Water Supply,Pending,23.234875332682407,77.4177669511201
1070,Pothole,Completed,23.239617944474798,77.42247162324001
1071,Pothole,Completed,23.244825230843226,77.41968820364413
1072,Drainage,Pending,23.241569208575793,77.41890342540702
1073,Pothole,Pending,23.23996147924053,77.42032003645171
1074,Streetlight,Completed,23.23947421834158,77.42100356547233
1075,Waste,Pending,23.240044931785622,77.4222347976318
1076,Pothole,Completed,23.24109423823035,77.42289699845979
1077,Waste,Cancelled,23.237638374369382,77.41928046270843
1078,Waste,Pending,23.242228643389335,77.41734790462783
1079,Waste,Pending,23.24143076263088,77.41917306967775
1080,Waste,Pending,23.241436371451414,77.42052056101316
1081,Water Supply,Completed,23.240876951477617,77.41807248214758
1082,Waste,Cancelled,23.240039233315386,77.41808569817022
1083,Streetlight,Completed,23.241345722471934,77.4206875757631
1084,Drainage,Pending,23.241183628267482,77.41990269529686
1085,Streetlight,Completed,23.239291918578118,77.42006559399083
1086,Waste,Pending,23.238852796454204,77.4184830093306
1087,Streetlight,Completed,23.24020371259052,77.41953919857158
1088,Streetlight,Pending,23.24309804030299,77.41815153371147
1089,Streetlight,Pending,23.237521785848692,77.42178039682226
1090,Drainage,Completed,23.237064949468493,77.42207049866946
1091,Water Supply,Completed,23.240329521682472,77.41630762427553
1092,Streetlight,Pending,23.240101775403712,77.41814097827962
1093,Pothole,Pending,23.240346683328738,77.41700694148982
1094,Streetlight,Completed,23.240487906395817,77.41869995213119
1095,Waste,Completed,23.23955359549073,77.41983312406042
1096,Drainage,Pending,23.242979726877202,77.4171007095606
1097,Waste,Pending,23.236798192043047,77.41815628037375
1098,Pothole,Pending,23.238343005950437,77.41799208525583
1099,Drainage,Cancelled,23.239793490479702,77.4204145346588
1100,Streetlight,Completed,23.23671362237769,77.42013868867407
1101,Pothole,Completed,23.239648291191134,77.41855652489333
1102,Pothole,Completed,23.243322940331453,77.42035364174428
1103,Drainage,Pending,23.24004177297659,77.41890663983082
1104,Pothole,Completed,23.240461401811437,77.41945668977935
1105,Drainage,Pending,23.237479670469654,77.4233469041806
1106,Waste,Pending,23.238767277183918,77.42268092210358
1107,Drainage,Pending,23.23924960723935,77.41740083752615
1108,Drainage,Pending,23.239364569806487,77.42165946483576
1109,Waste,Cancelled,23.242563287590006,77.42162279310898
1110,Pothole,Pending,23.24111538212145,77.41770347342249
1111,Waste,Completed,23.237777084086126,77.42163755528752
1112,Streetlight,Completed,23.24049300955686,77.42307586383683
1113,Pothole,Pending,23.240996443496993,77.41775491038752
1114,Streetlight,Pending,23.24228029807704,77.41816499435798
1115,Waste,Pending,23.243161081373135,77.4220353229337
1116,Waste,Completed,23.237969811616342,77.42054299062166
1117,Waste,Pending,23.23837828497758,77.42110295255048
1118,Pothole,Pending,23.237484844282168,77.4206811784328
1119,Streetlight,Completed,23.239531960281784,77.42078139184186
1120,Drainage,Completed,23.24093271674889,77.41734705574338
1121,Streetlight,Pending,23.241974669033176,77.42209463541325
1122,Pothole,Completed,23.239848097952713,77.42233917998486
1123,Water Supply,Completed,23.23936030495349,77.41954121851187
1124,Streetlight,Completed,23.240303515984497,77.41991304610038
1125,Water Supply,Completed,23.238329714196738,77.41693778499489
1126,Pothole,Pending,23.244179077443388,77.42102850951204
1127,Waste,Completed,23.236784677945764,77.42114411488343
1128,Waste,Completed,23.24036948115779,77.419875617966
1129,Streetlight,Completed,23.244047212438456,77.42224870671974
1130,Waste,Completed,23.240013599689117,77.41933184553804
1131,Pothole,Completed,23.239619921929997,77.42112921185179
1132,Pothole,Pending,23.239285109154377,77.41796067132262
1133,Streetlight,Completed,23.239639216636473,77.41995289569826
1134,Streetlight,Completed,23.242745696949353,77.4196512914842
1135,Waste,Completed,23.23557627617734,77.42045061584409
1136,Pothole,Pending,23.24306686740259,77.41926094614233
1137,Streetlight,Cancelled,23.237152085695097,77.41973705480866
1138,Water Supply,Completed,23.23946669534153,77.42165209434289
1139,Streetlight,Pending,23.239141511159403,77.41912647152553
1140,Water Supply,Completed,23.24117710653954,77.41678684579853
1141,Drainage,Completed,23.236803751296232,77.42349916780842
1142,Streetlight,Completed,23.24092434533216,77.42276290815738
1143,Waste,Pending,23.244048619246573,77.4174154746098
1144,Streetlight,Completed,23.23727365199081,77.42137941561049
1145,Streetlight,Pending,23.24037941233522,77.4189940504589
1146,Streetlight,Completed,23.238676035644406,77.42052697443066
1147,Pothole,Completed,23.240851774412384,77.42058844825803
1148,Pothole,Completed,23.24003829555483,77.41953118439937
1149,Pothole,Completed,23.23871702618191,77.41843246866883
1150,Pothole,Completed,23.24097574456974,77.41861891789537
1151,Waste,Pending,23.24360869621957,77.41816761616904
1152,Drainage,Completed,23.239618192416543,77.41833635558353
1153,Waste,Pending,23.241439515884295,77.4198656434199
1154,Waste,Pending,23.237413454084255,77.41856848002178
1155,Pothole,Pending,23.238087127246363,77.42136410413143
1156,Streetlight,Completed,23.24094481255576,77.42297449231067
1157,Pothole,Pending,23.24296823205707,77.41883989351726
1158,Waste,Pending,23.24071122669757,77.42047880900107
1159,Streetlight,Pending,23.239373883938953,77.42099937022061
1160,Pothole,Pending,23.239998582810845,77.42094400454184
1161,Water Supply,Completed,23.23749918453206,77.42015191053584
1162,Water Supply,Completed,23.24120903065271,77.42148536483673
1163,Pothole,Pending,23.241764666124645,77.42096449790536
1164,Pothole,Completed,23.23909581933433,77.41752467515535
1165,Streetlight,Completed,23.23905991570448,77.42173831212878
1166,Waste,Completed,23.2405317564593,77.42177458167454
1167,Pothole,Pending,23.239126560527918,77.41847342779164
1168,Pothole,Completed,23.239867734770748,77.4200758756709
1169,Water Supply,Pending,23.24419944357833,77.42136665798563
1170,Waste,Pending,23.239505948598506,77.41958137236084
1171,Streetlight,Pending,23.239283319695957,77.42214595609553
1172,Streetlight,Completed,23.238704916388727,77.42472774498924
1173,Pothole,Pending,23.241488383942997,77.41842802793474
1174,Waste,Pending,23.239637551653562,77.41723791079369
1175,Water Supply,Pending,23.238701253923356,77.42060763719121
1176,Pothole,Completed,23.242642608064543,77.42144312501026
1177,Streetlight,Completed,23.242839206009027,77.4195382672523
1178,Waste,Pending,23.23879915286852,77.42290652132664
1179,Pothole,Completed,23.23626692009728,77.41732278840055
1180,Pothole,Completed,23.242015027379672,77.42138583724606
1181,Waste,Completed,23.23863074034848,77.41878827835848
1182,Waste,Pending,23.241581251198323,77.42343875581241
1183,Drainage,Completed,23.236059792364575,77.42398503070633
1184,Waste,Pending,23.2417851946766,77.41846668682443
1185,Waste,Completed,23.237577656141436,77.41890088572818
1186,Pothole,Pending,23.24146152823813,77.42171917577396
1187,Drainage,Pending,23.240028546135672,77.41922573870042
1188,Waste,Pending,23.238092121161205,77.41990917756414
1189,Streetlight,Completed,23.239185927374145,77.42005077684108
1190,Waste,Pending,23.241372636913912,77.41616065368761
1191,Waste,Completed,23.24021178890623,77.41997232450781
1192,Waste,Pending,23.241168825960944,77.41862054445187
1193,Drainage,Completed,23.24395288116903,77.4190137543552
1194,Waste,Completed,23.236871516776578,77.42288726400695
1195,Waste,Pending,23.243234425149936,77.41748698621144
1196,Pothole,Completed,23.240208711875045,77.42162641037349
1197,Drainage,Completed,23.238202431903353,77.41944207413934
1198,Waste,Pending,23.23733937274852,77.41944047966301
1199,Pothole,Completed,23.239621759218444,77.4215807437921
1200,Waste,Pending,23.24184330022385,77.42068010258915
1201,Pothole,Completed,23.239744901759245,77.42114122599445
1202,Streetlight,Completed,23.243022309860493,77.42193636932107
1203,Streetlight,Pending,23.237097648619894,77.41933738323364
1204,Pothole,Pending,23.239975822104306,77.418775526531
1205,Pothole,Completed,23.23749521311117,77.41782969894689
1206,Waste,Completed,23.240727263765248,77.41834917894005
1207,Pothole,Cancelled,23.241773774780192,77.42589818885062
1208,Waste,Pending,23.239158476412637,77.42248935916147
1209,Drainage,Completed,23.234791572286746,77.41729785126759
1210,Water Supply,Cancelled,23.24039789629359,77.41735508408651
1211,Water Supply,Pending,23.240873477103467,77.42096373212344
1212,Drainage,Pending,23.24080858950992,77.42109452959475
1213,Streetlight,Completed,23.242471564383642,77.42109776767063
1214,Streetlight,Completed,23.2378578926407,77.4194900884129
1215,Waste,Completed,23.2413604322109,77.41974909148
1216,Streetlight,Completed,23.242385015024954,77.42065575904832
1217,Pothole,Pending,23.236442824831986,77.42017178601259
1218,Pothole,Completed,23.240639303651836,77.4155613992545
1219,Drainage,Pending,23.238991640337982,77.41954040073885
1220,Waste,Pending,23.239836954653796,77.41829718713149
1221,Pothole,Completed,23.240695352967077,77.42035042283781
1222,Water Supply,Pending,23.239025542871772,77.42597051800522
1223,Waste,Completed,23.238648583841677,77.42073496333094
1224,Pothole,Completed,23.240068304834974,77.41937294062765
1225,Water Supply,Completed,23.237825508122274,77.42184360300395
1226,Streetlight,Pending,23.237828349742227,77.42096537577441
1227,Pothole,Pending,23.24135874656591,77.4208401889809
1228,Waste,Pending,23.237702411929682,77.42121370118643
1229,Pothole,Cancelled,23.241332625001817,77.42411308712965
1230,Drainage,Completed,23.240925182585705,77.41773822312935
1231,Streetlight,Completed,23.236548386542417,77.42094726415363
1232,Pothole,Pending,23.238644870695328,77.41814723774004
1233,Waste,Cancelled,23.24238821880609,77.42111102529269
1234,Waste,Pending,23.238037668937718,77.41816262697704
1235,Water Supply,Pending,23.23907119147538,77.41916526637279
1236,Pothole,Completed,23.240924121786502,77.41940982017152
1237,Streetlight,Cancelled,23.241566781018562,77.4219516334387
1238,Waste,Pending,23.23949692222791,77.42183690888788
1239,Streetlight,Pending,23.238804979610617,77.4175085652471
1240,Water Supply,Cancelled,23.242844739723395,77.420109868222
1241,Streetlight,Pending,23.243477799327593,77.4185808402905
1242,Waste,Pending,23.241957716101563,77.41748299017866
1243,Streetlight,Completed,23.24017063628513,77.41956596589915
1244,Drainage,Completed,23.238383468556716,77.41938303442309
1245,Pothole,Completed,23.238339111186885,77.4248534329727
1246,Drainage,Cancelled,23.24104502821053,77.42086591965072
1247,Streetlight,Completed,23.240836796441776,77.4172447649985
1248,Drainage,Pending,23.242803197185893,77.41887045199167
1249,Streetlight,Cancelled,23.24130090018507,77.42204276659086
1250,Waste,Pending,23.23699383939648,77.42417688554575
1251,Pothole,Pending,23.242103895235445,77.41682803337552
1252,Waste,Pending,23.23800387874537,77.41624015122973
1253,Water Supply,Pending,23.239232057456093,77.42374193035074
1254,Drainage,Pending,23.2405004004125,77.42077922835475
1255,Streetlight,Pending,23.243991334979565,77.41826341453626
1256,Pothole,Completed,23.246219837112008,77.42106925817225
1257,Waste,Completed,23.24121344611827,77.41472850452197
1258,Drainage,Pending,23.239633606762556,77.42000675101319
1259,Pothole,Cancelled,23.24106901129696,77.4206556423457
1260,Waste,Pending,23.241775310851747,77.42184854027907
1261,Streetlight,Pending,23.239358664748885,77.41797220809542
1262,Waste,Pending,23.243590422711822,77.4201713743228
1263,Pothole,Pending,23.24046014151838,77.41814915074788
1264,Pothole,Pending,23.240995486178182,77.42051076751135
1265,Waste,Completed,23.241331848504107,77.41820930735527
1266,Water Supply,Cancelled,23.240843173221226,77.41918379832168
1267,Waste,Cancelled,23.24167788100094,77.41800836921043
1268,Waste,Pending,23.238765493626904,77.42130227248364
1269,Waste,Completed,23.238883396492106,77.42171690223331
1270,Drainage,Pending,23.237799691534054,77.41953075886009
1271,Pothole,Pending,23.240879002461238,77.42007647598992
1272,Streetlight,Completed,23.24155787300702,77.41710281717073
1273,Waste,Completed,23.240915545732303,77.41940064670399
1274,Waste,Pending,23.243348984866692,77.41989959076592
1275,Pothole,Completed,23.23998880796234,77.42524158618207
1276,Drainage,Pending,23.241337483311185,77.41777606594846
1277,Drainage,Completed,23.23781659824772,77.4229283544775
1278,Waste,Pending,23.23922580059505,77.42199371754694
1279,Pothole,Cancelled,23.24139107551513,77.42056127280898
1280,Water Supply,Pending,23.241698204221485,77.4235172409684
1281,Pothole,Pending,23.23941206610467,77.42074421094522
1282,Drainage,Pending,23.239856801496284,77.42077831839134
1283,Waste,Pending,23.236964252506638,77.41989375869397
1284,Water Supply,Pending,23.239285941598386,77.42244713776483
1285,Drainage,Completed,23.24178076632704,77.42219293846762
1286,Water Supply,Completed,23.241150410032212,77.41874864542501
1287,Streetlight,Cancelled,23.24100133144276,77.4173615056108
1288,Pothole,Completed,23.24009954737436,77.41959403872521
1289,Water Supply,Completed,23.240014126317256,77.4183999228712
1290,Waste,Pending,23.23867935772105,77.41987295085077
1291,Pothole,Completed,23.241397656840405,77.42247487626938
1292,Streetlight,Pending,23.24084194588878,77.41908539668982
1293,Drainage,Pending,23.240984037695984,77.41991435323737
1294,Water Supply,Pending,23.238947930314662,77.42011604546961
1295,Waste,Pending,23.235693314160255,77.42169686176442
1296,Drainage,Pending,23.242194305423507,77.41550622133204
1297,Streetlight,Cancelled,23.239042325087983,77.41878659941047
1298,Waste,Pending,23.238274448471913,77.42042256738456
1299,Pothole,Pending,23.241386957823828,77.42240015791286
1300,Waste,Pending,23.23921597472016,77.41901619510499
1301,Pothole,Pending,23.255908333965337,77.39107341260238
1302,Water Supply,Pending,23.289730941234176,77.41685264501037
1303,Streetlight,Pending,23.263443557096796,77.39371622132299
1304,Streetlight,Completed,23.249169729158154,77.3993185837869
1305,Water Supply,Completed,23.243106679554284,77.39572258801941
1306,Pothole,Completed,23.250931232057166,77.39357026679212
1307,Drainage,Completed,23.25225199642557,77.43214265709364
1308,Pothole,Completed,23.234022820663434,77.39974245405965
1309,Drainage,Pending,23.252074451965605,77.43822742691187
1310,Waste,Pending,23.257754311184353,77.44079559152071
1311,Water Supply,Completed,23.273264265134326,77.41687562819622
1312,Waste,Pending,23.269303769083294,77.39118006735994
1313,Pothole,Pending,23.27242593931375,77.40507289460277
1314,Drainage,Completed,23.230401820912608,77.43046393580089
1315,Pothole,Completed,23.24296004397483,77.40464344372182
1316,Streetlight,Pending,23.26960105730399,77.38782103309816
1317,Pothole,Pending,23.258939362090782,77.41600709465568
1318,Streetlight,Cancelled,23.230218808540098,77.43330725108976
1319,Waste,Completed,23.278169678545908,77.4303555832286
1320,Waste,Completed,23.27626857439742,77.39310738840781
1321,Waste,Pending,23.262805149779613,77.42296587686475
1322,Pothole,Completed,23.233887799546572,77.39583025580613
1323,Waste,Cancelled,23.275890902971955,77.39569245207312
1324,Pothole,Cancelled,23.26492281526388,77.43504430639831
1325,Pothole,Pending,23.276817598629478,77.39758013716441
1326,Waste,Completed,23.27500481954375,77.39839484079108
1327,Streetlight,Pending,23.27808012431747,77.38263920344568
1328,Drainage,Pending,23.260980483984277,77.43484014204753
1329,Waste,Completed,23.238319471091607,77.43015568879255
1330,Streetlight,Completed,23.27016944840278,77.42023973610544
1331,Streetlight,Cancelled,23.267128427103117,77.42761594583632
1332,Pothole,Pending,23.274435191231944,77.39172291404546
1333,Streetlight,Completed,23.240092860363042,77.41009941567525
1334,Pothole,Cancelled,23.241598511994013,77.40367316324092
1335,Pothole,Cancelled,23.28332457103316,77.38822659157542
1336,Waste,Pending,23.274898667907124,77.41176782911289
1337,Streetlight,Pending,23.284393709322018,77.43784437902056
1338,Streetlight,Completed,23.275422919269833,77.38500354714304
1339,Waste,Pending,23.265729318359416,77.40008765480962
1340,Pothole,Cancelled,23.26914796422167,77.39505245617234
1341,Water Supply,Cancelled,23.2832476754364,77.39688879921994
1342,Pothole,Pending,23.264628405270717,77.43710607311276
1343,Pothole,Pending,23.267843479459703,77.41068414325406
1344,Water Supply,Pending,23.239288602960215,77.41057796477638
1345,Streetlight,Cancelled,23.258335273206963,77.42823453854731
1346,Streetlight,Pending,23.272883826717486,77.39186953224029
1347,Drainage,Pending,23.246156561898978,77.411835921246
1348,Drainage,Pending,23.24203525083147,77.40839911284726
1349,Pothole,Completed,23.248729608493463,77.4184146414328
1350,Pothole,Pending,23.24439003767957,77.44257346219503
1351,Pothole,Pending,23.242794758222182,77.42876693364492
1352,Water Supply,Cancelled,23.255391050572083,77.40647194218104
1353,Streetlight,Cancelled,23.284370310833012,77.43225318313644
1354,Waste,Completed,23.26032357880432,77.39284250179874
1355,Drainage,Pending,23.241175222848916,77.38442782117853
1356,Pothole,Pending,23.23451830016285,77.39486690234786
1357,Waste,Completed,23.271669368708274,77.40302469336686
1358,Pothole,Pending,23.25286792586618,77.41323484544758
1359,Pothole,Cancelled,23.27920985679512,77.41950774843247
1360,Drainage,Completed,23.269470646118446,77.43723634303286
1361,Waste,Pending,23.27767448703248,77.41319124057303
1362,Drainage,Cancelled,23.246216762365105,77.41267653867754
1363,Streetlight,Cancelled,23.271441535347662,77.38561458058938
1364,Waste,Pending,23.24574371908162,77.38469469315937
1365,Water Supply,Completed,23.28624410876702,77.41566959771498
1366,Pothole,Pending,23.268082456892,77.4088907167949
1367,Waste,Pending,23.249370708010517,77.43295082369882
1368,Pothole,Pending,23.246070711737534,77.39224077508271
1369,Drainage,Pending,23.241355595104295,77.38409829972701
1370,Pothole,Cancelled,23.27157845753362,77.40954232607581
1371,Waste,Pending,23.243022936779873,77.39684871340513
1372,Waste,Pending,23.265618195955646,77.38557686240033
1373,Waste,Completed,23.245778101615517,77.42607589721085
1374,Drainage,Pending,23.26961813668763,77.38929557999744
1375,Pothole,Completed,23.278796383712432,77.41909917000046
1376,Waste,Pending,23.276581514588678,77.39946298501
1377,Waste,Pending,23.275551079855845,77.3930097630213
1378,Pothole,Pending,23.241163344341533,77.40538509137515
1379,Water Supply,Completed,23.235203096819067,77.43068674657337
1380,Pothole,Pending,23.27183692970924,77.40612561461427
1381,Water Supply,Completed,23.252000832827658,77.42764617895266
1382,Pothole,Pending,23.2558407735842,77.39012917780795
1383,Waste,Pending,23.2317689455676,77.4289662851799
1384,Drainage,Pending,23.2454745869565,77.3968159994944
1385,Pothole,Cancelled,23.231920584232466,77.42324358779334
1386,Streetlight,Cancelled,23.282651146356073,77.41654689329046
1387,Water Supply,Pending,23.244503800993108,77.4383486830327
1388,Waste,Pending,23.26334023017438,77.40583935107851
1389,Waste,Pending,23.232238759239664,77.38656991133006
1390,Streetlight,Completed,23.26991084347834,77.38374932913307
1391,Waste,Pending,23.249281640745245,77.43221151365836
1392,Waste,Cancelled,23.28377515121746,77.41408413825968
1393,Waste,Cancelled,23.283187091336043,77.4291146431101
1394,Waste,Pending,23.2494174371017,77.39666553600068
1395,Drainage,Pending,23.283957653741428,77.4033050247308
1396,Waste,Completed,23.289669460409925,77.38440623233268
1397,Pothole,Completed,23.279424939847434,77.44028953947445
1398,Streetlight,Pending,23.280592280865314,77.42267207440204
1399,Pothole,Pending,23.244840524166545,77.43859230526556
1400,Waste,Pending,23.264502143931463,77.39852978444574
1401,Drainage,Pending,23.23393535483804,77.41928781667353
1402,Waste,Pending,23.235595076209297,77.42330999809755
1403,Drainage,Pending,23.289833556721998,77.40165298201545
1404,Drainage,Completed,23.249498354965553,77.43348655410094
1405,Pothole,Pending,23.27479103472293,77.43942968777401
1406,Pothole,Pending,23.27829990318161,77.43569130706176
1407,Pothole,Pending,23.281381396260432,77.42694401855636
1408,Pothole,Completed,23.289757697844127,77.39924788078349
1409,Drainage,Completed,23.24438978911541,77.39949696252633
1410,Drainage,Pending,23.232321049611578,77.44040161922676
1411,Pothole,Completed,23.254571491079673,77.38321706975614
1412,Streetlight,Cancelled,23.237704840189735,77.42556299839453
1413,Water Supply,Pending,23.23124555334972,77.42497476975332
1414,Water Supply,Pending,23.251525609628487,77.41996137245698
1415,Pothole,Pending,23.276924295064514,77.44200653076521
1416,Pothole,Pending,23.2638708414735,77.40131276614582
1417,Waste,Pending,23.24866667935262,77.40299831182759
1418,Water Supply,Cancelled,23.26916052032956,77.38733636417679
1419,Waste,Completed,23.243821090818525,77.40916788819263
1420,Streetlight,Completed,23.23076288676432,77.3982629115741
1421,Waste,Cancelled,23.275761203186185,77.40320320213065
1422,Waste,Pending,23.26732458509184,77.43267430741534
1423,Pothole,Pending,23.275638157470055,77.43872907081165
1424,Water Supply,Completed,23.232236281001256,77.39374398432031
1425,Waste,Completed,23.280127177669836,77.4049505358932
1426,Streetlight,Pending,23.267071572002177,77.43831783372693
1427,Waste,Pending,23.263703721042756,77.38630850764135
1428,Waste,Completed,23.267376842886872,77.38814163168668
1429,Pothole,Completed,23.2817659948121,77.39236745935237
1430,Pothole,Completed,23.265116190393535,77.4183127700476
1431,Waste,Pending,23.26475702279329,77.39162833626035
1432,Pothole,Pending,23.289340749423946,77.44068458288704
1433,Waste,Pending,23.275303810024113,77.4094028716355
1434,Pothole,Pending,23.256437628327067,77.412691077621
1435,Water Supply,Cancelled,23.272343820001975,77.39739951694833
1436,Water Supply,Completed,23.253253828301506,77.41085761514609
1437,Pothole,Pending,23.243632527749007,77.42231481795822
1438,Streetlight,Completed,23.265711112613264,77.42767062821724
1439,Water Supply,Completed,23.285590925886837,77.42783208496259
1440,Waste,Pending,23.285648371200928,77.41727346676164
1441,Drainage,Completed,23.250414316686328,77.43686158649963
1442,Water Supply,Completed,23.2615606479733,77.43164447083836
1443,Waste,Completed,23.24259815391419,77.42802288688192
1444,Waste,Pending,23.289637866569933,77.38593633130083
1445,Water Supply,Completed,23.288767074472077,77.38301267773318
1446,Pothole,Completed,23.268870535782444,77.39534683663173
1447,Waste,Pending,23.278164843580647,77.42241141563481
1448,Waste,Pending,23.27280600967702,77.40727184933294
1449,Pothole,Completed,23.265489493142365,77.40674437555796
1450,Streetlight,Pending,23.233100879819332,77.43567521329378
1451,Streetlight,Completed,23.257185860553157,77.43633377088791
1452,Water Supply,Completed,23.270387178130044,77.43715051584321
1453,Waste,Pending,23.27055189683302,77.4014326845909
1454,Pothole,Pending,23.25228735710534,77.42406334876435
1455,Pothole,Completed,23.28640151919948,77.39889799087646
1456,Pothole,Pending,23.239941421934205,77.39403658998447
1457,Waste,Pending,23.25992156677293,77.39367794744084
1458,Water Supply,Completed,23.27135303859305,77.40312645725182
1459,Drainage,Completed,23.271728148353507,77.40839745718678
1460,Pothole,Cancelled,23.268818337406127,77.4324569502633
1461,Streetlight,Completed,23.24641729280711,77.38979346560836
1462,Waste,Pending,23.239272394121194,77.42669555084369
1463,Pothole,Cancelled,23.2680564196096,77.41448729485136
1464,Streetlight,Completed,23.265858126968364,77.39987672056056
1465,Pothole,Pending,23.240661360617352,77.41216917507197
1466,Water Supply,Pending,23.27220834873423,77.40059652418662
1467,Streetlight,Completed,23.25721031950402,77.41836491731429
1468,Pothole,Pending,23.269965635496188,77.40863063537131
1469,Drainage,Completed,23.28014202478621,77.39246433174473
1470,Waste,Pending,23.240083705714614,77.38959498447333
1471,Pothole,Pending,23.231048692079806,77.41540174092432
1472,Pothole,Completed,23.276646155183744,77.43674478199716
1473,Pothole,Pending,23.266481845509155,77.40323746119346
1474,Drainage,Pending,23.271878374177327,77.42658000643335
1475,Pothole,Completed,23.280189298499316,77.42211968129638
1476,Drainage,Pending,23.27806865608947,77.43849329485857
1477,Streetlight,Completed,23.28755520881573,77.43185886103795
1478,Pothole,Completed,23.262056104731126,77.41659631553432
1479,Drainage,Completed,23.259209737959594,77.42202182989405
1480,Waste,Pending,23.25401323199344,77.43650318799504
1481,Waste,Pending,23.23912146257065,77.40657112707521
1482,Pothole,Completed,23.26425643397292,77.40220768235146
1483,Waste,Cancelled,23.246520751459556,77.38324866501812
1484,Waste,Completed,23.28517845073278,77.43219306445148
1485,Streetlight,Completed,23.264891448256623,77.4306588420242
1486,Pothole,Pending,23.265470410830485,77.388867271086
1487,Pothole,Completed,23.25119547965262,77.41721144286797
1488,Water Supply,Completed,23.23301936111866,77.41043890189002
1489,Streetlight,Pending,23.231804625922376,77.38972254573055
1490,Drainage,Pending,23.25530010864919,77.44143409362364
1491,Waste,Cancelled,23.234973922685832,77.3954817532478
1492,Streetlight,Pending,23.266310817332407,77.38663405080543
1493,Drainage,Pending,23.28275838033838,77.41829084277012
1494,Streetlight,Pending,23.282874888991124,77.42693200062799
1495,Streetlight,Cancelled,23.269442724607934,77.38454660676283
1496,Pothole,Completed,23.242573909888375,77.42212305832362
1497,Waste,Completed,23.28167980988153,77.41453751255709
1498,Pothole,Cancelled,23.283065606118793,77.3887959005325
1499,Pothole,Pending,23.241699215097174,77.39295143261678
1500,Drainage,Completed,23.274145565146238,77.41667845783897
1501,Waste,Pending,23.247091172935626,77.40038145681079
1502,Water Supply,Pending,23.278058418741175,77.43889894371908
1503,Water Supply,Completed,23.289734273994217,77.43172441376905
1504,Waste,Completed,23.23170156031976,77.44161403239082
1505,Pothole,Pending,23.283741951947455,77.39818025033702
1506,Drainage,Pending,23.26725783201592,77.44078341796788
1507,Water Supply,Completed,23.288302957149888,77.40847403218748
1508,Pothole,Pending,23.257800571051582,77.40345112771882
1509,Pothole,Pending,23.280743275834283,77.38562097161815
1510,Pothole,Pending,23.233643644115894,77.38576591547157
1511,Streetlight,Pending,23.250016743004696,77.4241206753568
1512,Waste,Completed,23.23392099226507,77.41007573966604
1513,Streetlight,Pending,23.288420588008744,77.39619129756217
1514,Waste,Pending,23.27891843443631,77.41943821837951
1515,Waste,Pending,23.281052845274758,77.397771487095
1516,Pothole,Completed,23.286177913886032,77.41725790526067
1517,Pothole,Pending,23.235006209167185,77.40415252481895
1518,Pothole,Pending,23.2530358555508,77.43201313359671
1519,Pothole,Pending,23.234162093342636,77.431841769646
1520,Pothole,Completed,23.242547586093,77.41124102388734
1521,Waste,Pending,23.243661946622257,77.4036491465601
