ID,Category,Status,Latitude,Longitude,priority_label,priority_level,risk_score
646,Drainage,Pending,23.27176731987497,77.43036936061173,2,HIGH,1.0
647,Waste,Pending,23.271304645756825,77.42730574742095,1,MEDIUM,0.6666666666666666
648,Streetlight,Completed,23.26684721568603,77.42805677192298,0,LOW,0.3333333333333333
649,Streetlight,Completed,23.272953080699452,77.4324008278159,0,LOW,0.3333333333333333
650,Drainage,Cancelled,23.272760182708293,77.42868621144207,1,MEDIUM,0.6666666666666666
651,Water Supply,Completed,23.26874887459698,77.42790617803465,1,MEDIUM,0.6666666666666666
652,Waste,Pending,23.270791607066876,77.43107330550507,1,MEDIUM,0.6666666666666666
653,Waste,Pending,23.270988060372567,77.43237140830934,1,MEDIUM,0.6666666666666666
654,Drainage,Pending,23.27052134753165,77.43143790662134,2,HIGH,1.0
655,Pothole,Pending,23.268899389692308,77.43199209537161,1,MEDIUM,0.6666666666666666
656,Streetlight,Pending,23.268656753264125,77.42848640982287,1,MEDIUM,0.6666666666666666
657,Streetlight,Completed,23.269948891858014,77.42715637866652,0,LOW,0.3333333333333333
658,Streetlight,Completed,23.27234545803852,77.43300266730392,0,LOW,0.3333333333333333
659,Water Supply,Pending,23.27108720030919,77.42935464032232,2,HIGH,1.0
660,Water Supply,Completed,23.269258771335828,77.4294983339671,1,MEDIUM,0.6666666666666666
661,Streetlight,Pending,23.271543397421297,77.4326563882837,1,MEDIUM,0.6666666666666666
662,Waste,Pending,23.26430291475874,77.43111246001881,0,LOW,0.3333333333333333
663,Drainage,Pending,23.272297531400746,77.43091177554417,2,HIGH,1.0
664,Waste,Pending,23.26652057244244,77.43433000468981,1,MEDIUM,0.6666666666666666
665,Waste,Pending,23.269275118117193,77.42871296353924,1,MEDIUM,0.6666666666666666
666,Drainage,Pending,23.267760660210747,77.43185568025616,1,MEDIUM,0.6666666666666666
667,Waste,Pending,23.267410637048556,77.4301140262498,1,MEDIUM,0.6666666666666666
668,Waste,Cancelled,23.272321653574757,77.43053718455774,0,LOW,0.3333333333333333
669,Waste,Pending,23.269064597597374,77.43305693685284,1,MEDIUM,0.6666666666666666
670,Drainage,Pending,23.270693007763462,77.43101567151258,2,HIGH,1.0
671,Pothole,Pending,23.26990615884224,77.4310765921581,2,HIGH,1.0
672,Streetlight,Completed,23.270954081654445,77.43214501467463,0,LOW,0.3333333333333333
673,Waste,Pending,23.27015364378212,77.42927009454093,1,MEDIUM,0.6666666666666666
674,Drainage,Completed,23.267434015551625,77.42832158066533,0,LOW,0.3333333333333333
675,Drainage,Pending,23.271992533638898,77.42791038161197,2,HIGH,1.0
676,Pothole,Completed,23.269012486833677,77.42606728682125,0,LOW,0.3333333333333333
677,Pothole,Completed,23.26688683620268,77.43411241425989,0,LOW,0.3333333333333333
678,Waste,Pending,23.269143769678067,77.42779358326857,1,MEDIUM,0.6666666666666666
679,Water Supply,Pending,23.273001519581268,77.42955749275283,2,HIGH,1.0
680,Streetlight,Pending,23.271700443484228,77.42944637340022,1,MEDIUM,0.6666666666666666
681,Water Supply,Completed,23.269302695731184,77.43061481339562,1,MEDIUM,0.6666666666666666
682,Pothole,Pending,23.269301484591363,77.43163147442509,2,HIGH,1.0
683,Drainage,Pending,23.269356729897567,77.43172094697672,2,HIGH,1.0
684,Drainage,Cancelled,23.27415349596712,77.42883384512287,1,MEDIUM,0.6666666666666666
685,Streetlight,Pending,23.270763870904464,77.42966575657243,1,MEDIUM,0.6666666666666666
686,Water Supply,Completed,23.27086008329438,77.43056515990098,1,MEDIUM,0.6666666666666666
687,Pothole,Completed,23.272060566908063,77.42950261774764,1,MEDIUM,0.6666666666666666
688,Waste,Pending,23.27047757831805,77.43321469115205,1,MEDIUM,0.6666666666666666
689,Streetlight,Pending,23.26948191570836,77.43098194990328,1,MEDIUM,0.6666666666666666
690,Streetlight,Pending,23.26960730030183,77.43146975557211,1,MEDIUM,0.6666666666666666
691,Streetlight,Completed,23.26985679748117,77.43132576253734,0,LOW,0.3333333333333333
692,Waste,Completed,23.26992555552698,77.43234694771498,0,LOW,0.3333333333333333
693,Pothole,Completed,23.271455259087272,77.43036204311741,1,MEDIUM,0.6666666666666666
694,Pothole,Cancelled,23.270103891771615,77.4274063361041,1,MEDIUM,0.6666666666666666
695,Pothole,Completed,23.27146528015443,77.43079937590352,1,MEDIUM,0.6666666666666666
696,Streetlight,Pending,23.269838566839784,77.42869728621243,1,MEDIUM,0.6666666666666666
697,Streetlight,Pending,23.270157270380633,77.42894276663651,1,MEDIUM,0.6666666666666666
698,Waste,Completed,23.266003598630935,77.43117272803752,0,LOW,0.3333333333333333
699,Pothole,Pending,23.271832655349403,77.43247656614287,1,MEDIUM,0.6666666666666666
700,Waste,Pending,23.270692976951796,77.43004254315348,1,MEDIUM,0.6666666666666666
701,Waste,Completed,23.271996020219717,77.4306176660252,0,LOW,0.3333333333333333
702,Drainage,Pending,23.264207489243613,77.43340442988928,1,MEDIUM,0.6666666666666666
703,Water Supply,Cancelled,23.274176749409563,77.43048150635899,1,MEDIUM,0.6666666666666666
704,Pothole,Completed,23.26972082074369,77.43520336622836,0,LOW,0.3333333333333333
705,Drainage,Pending,23.272216365633476,77.43113101929127,2,HIGH,1.0
706,Drainage,Cancelled,23.267920188145748,77.4264784744817,1,MEDIUM,0.6666666666666666
707,Drainage,Pending,23.27122554781013,77.43150668324222,2,HIGH,1.0
708,Waste,Pending,23.267893168873652,77.43076231676977,1,MEDIUM,0.6666666666666666
709,Water Supply,Completed,23.26875246207861,77.43257950550817,1,MEDIUM,0.6666666666666666
710,Pothole,Pending,23.273828062707732,77.43134636270254,1,MEDIUM,0.6666666666666666
711,Pothole,Completed,23.269618635198473,77.42972308803203,1,MEDIUM,0.6666666666666666
712,Waste,Pending,23.27043486574636,77.42755140352743,1,MEDIUM,0.6666666666666666
713,Pothole,Completed,23.27174013546138,77.42958195348544,1,MEDIUM,0.6666666666666666
714,Waste,Pending,23.270991363775945,77.42829895909159,1,MEDIUM,0.6666666666666666
715,Waste,Completed,23.27030083781029,77.4288389531004,0,LOW,0.3333333333333333
716,Pothole,Completed,23.270729922004932,77.43117715680884,1,MEDIUM,0.6666666666666666
717,Drainage,Pending,23.274806831170476,77.43333980900871,1,MEDIUM,0.6666666666666666
718,Drainage,Pending,23.269884762405933,77.43078934305966,2,HIGH,1.0
719,Pothole,Pending,23.27040219809343,77.42760823387593,1,MEDIUM,0.6666666666666666
720,Drainage,Pending,23.272101308792013,77.43088920533644,2,HIGH,1.0
721,Drainage,Completed,23.272211051865916,77.43239326297329,0,LOW,0.3333333333333333
722,Drainage,Completed,23.27237406061112,77.42878043419137,1,MEDIUM,0.6666666666666666
723,Waste,Pending,23.271277460444058,77.42973196566666,1,MEDIUM,0.6666666666666666
724,Streetlight,Pending,23.26771399017454,77.43002937638947,1,MEDIUM,0.6666666666666666
725,Water Supply,Pending,23.2732668630646,77.42843020337384,2,HIGH,1.0
726,Streetlight,Completed,23.26770730921396,77.4312965608677,0,LOW,0.3333333333333333
727,Pothole,Pending,23.27060527093048,77.4297581037028,2,HIGH,1.0
728,Pothole,Cancelled,23.26849144829996,77.43083906488782,1,MEDIUM,0.6666666666666666
729,Streetlight,Completed,23.269871723306817,77.4282250156444,0,LOW,0.3333333333333333
730,Pothole,Pending,23.270657524820606,77.42912508339936,2,HIGH,1.0
731,Waste,Pending,23.2706427144309,77.43144476271566,1,MEDIUM,0.6666666666666666
732,Pothole,Cancelled,23.27084384150847,77.42925433369582,1,MEDIUM,0.6666666666666666
733,Drainage,Pending,23.273227422538117,77.43345392770247,1,MEDIUM,0.6666666666666666
734,Drainage,Pending,23.270907068603027,77.42920072762878,2,HIGH,1.0
735,Waste,Pending,23.26951168672942,77.43044936945151,1,MEDIUM,0.6666666666666666
736,Water Supply,Completed,23.271928174336576,77.43186518166375,1,MEDIUM,0.6666666666666666
737,Pothole,Completed,23.27237894097785,77.42716326853414,0,LOW,0.3333333333333333
738,Streetlight,Completed,23.26754478436973,77.42647838237605,0,LOW,0.3333333333333333
739,Drainage,Completed,23.2711948001397,77.42694868737087,0,LOW,0.3333333333333333
740,Drainage,Completed,23.27140234548462,77.43252516820687,1,MEDIUM,0.6666666666666666
741,Water Supply,Cancelled,23.26940487299328,77.42889628370823,1,MEDIUM,0.6666666666666666
742,Pothole,Pending,23.272751413626622,77.43511639857134,1,MEDIUM,0.6666666666666666
743,Drainage,Pending,23.269699888825933,77.42887150480269,2,HIGH,1.0
744,Waste,Completed,23.270251152906944,77.4303691026064,0,LOW,0.3333333333333333
745,Streetlight,Completed,23.269653856351432,77.43308421990514,0,LOW,0.3333333333333333
746,Streetlight,Completed,23.27003115809516,77.43401218577633,0,LOW,0.3333333333333333
747,Streetlight,Pending,23.267807449826208,77.43412300715327,1,MEDIUM,0.6666666666666666
748,Waste,Completed,23.26711989823481,77.43241673246119,0,LOW,0.3333333333333333
749,Drainage,Completed,23.27318901012645,77.43204812505164,0,LOW,0.3333333333333333
750,Waste,Pending,23.268306077303365,77.4311850538984,1,MEDIUM,0.6666666666666666
751,Waste,Pending,23.251556722152333,77.4038023813715,1,MEDIUM,0.6666666666666666
752,Streetlight,Pending,23.24889762856734,77.39987867837237,1,MEDIUM,0.6666666666666666
753,Pothole,Pending,23.248363602233155,77.39858318646618,2,HIGH,1.0
754,Drainage,Pending,23.24999325108518,77.39697257121477,1,MEDIUM,0.6666666666666666
755,Pothole,Completed,23.24965963075495,77.3963937206475,0,LOW,0.3333333333333333
756,Waste,Pending,23.249093543901346,77.396831728114,1,MEDIUM,0.6666666666666666
757,Drainage,Completed,23.251392774894914,77.40053425330203,1,MEDIUM,0.6666666666666666
758,Pothole,Completed,23.25191061041714,77.40101745004647,0,LOW,0.3333333333333333
759,Waste,Completed,23.250176813772583,77.39683761859594,0,LOW,0.3333333333333333
760,Streetlight,Pending,23.252955060162112,77.40179007662816,1,MEDIUM,0.6666666666666666
761,Pothole,Pending,23.247716621771733,77.39903387789664,1,MEDIUM,0.6666666666666666
762,Streetlight,Completed,23.24961268108144,77.40029358602398,0,LOW,0.3333333333333333
763,Pothole,Pending,23.248566355358793,77.40322444125651,1,MEDIUM,0.6666666666666666
764,Drainage,Cancelled,23.246266926765855,77.40179367863173,0,LOW,0.3333333333333333
765,Drainage,Completed,23.249834638628315,77.39946293870419,1,MEDIUM,0.6666666666666666
766,Streetlight,Completed,23.24975650498323,77.39821761554917,0,LOW,0.3333333333333333
767,Waste,Cancelled,23.253026899486485,77.39569636919735,0,LOW,0.3333333333333333
768,Drainage,Pending,23.25126162336911,77.39856169336151,2,HIGH,1.0
769,Streetlight,Pending,23.24795162635134,77.39957773952236,1,MEDIUM,0.6666666666666666
770,Streetlight,Completed,23.25370818513267,77.3980256409457,0,LOW,0.3333333333333333
771,Pothole,Pending,23.25244206739105,77.39973748606582,1,MEDIUM,0.6666666666666666
772,Drainage,Cancelled,23.251164195406936,77.40015370376592,1,MEDIUM,0.6666666666666666
773,Streetlight,Pending,23.2495470318023,77.3995502880364,1,MEDIUM,0.6666666666666666
774,Waste,Pending,23.248081121526553,77.39869999483835,1,MEDIUM,0.6666666666666666
775,Pothole,Completed,23.24925558644786,77.40033730934394,1,MEDIUM,0.6666666666666666
776,Drainage,Completed,23.25217749723941,77.40088388129915,1,MEDIUM,0.6666666666666666
777,Waste,Pending,23.253769172611868,77.39781920184512,1,MEDIUM,0.6666666666666666
778,Water Supply,Pending,23.253086487056542,77.4028218647595,2,HIGH,1.0
779,Streetlight,Completed,23.249022301156423,77.39980282373544,0,LOW,0.3333333333333333
780,Streetlight,Pending,23.24776076513342,77.4000376992459,1,MEDIUM,0.6666666666666666
781,Waste,Completed,23.25028177249382,77.40141642884652,0,LOW,0.3333333333333333
782,Waste,Pending,23.24646312126887,77.40046643226253,1,MEDIUM,0.6666666666666666
783,Water Supply,Completed,23.25064633542837,77.40190627326783,1,MEDIUM,0.6666666666666666
784,Waste,Completed,23.2497047948274,77.40057424833041,0,LOW,0.3333333333333333
785,Drainage,Pending,23.249067926996265,77.39877512525072,2,HIGH,1.0
786,Pothole,Completed,23.246810593865465,77.40072300705042,0,LOW,0.3333333333333333
787,Waste,Completed,23.25102720021314,77.39771254758537,0,LOW,0.3333333333333333
788,Waste,Pending,23.248934598320677,77.40021711941156,1,MEDIUM,0.6666666666666666
789,Pothole,Cancelled,23.24766016632858,77.39993354001872,1,MEDIUM,0.6666666666666666
790,Water Supply,Completed,23.244255475573436,77.39958376628546,1,MEDIUM,0.6666666666666666
791,Pothole,Pending,23.249944970189897,77.39974292497713,2,HIGH,1.0
792,Pothole,Pending,23.25354450319334,77.39623630190901,1,MEDIUM,0.6666666666666666
793,Pothole,Cancelled,23.253322518429098,77.39890255018453,0,LOW,0.3333333333333333
794,Pothole,Pending,23.24908580748683,77.40018568980229,2,HIGH,1.0
795,Pothole,Completed,23.24879557587928,77.400319712784,1,MEDIUM,0.6666666666666666
796,Drainage,Completed,23.25093754851215,77.39794464971816,1,MEDIUM,0.6666666666666666
797,Pothole,Pending,23.248003229121625,77.40253141568174,1,MEDIUM,0.6666666666666666
798,Pothole,Pending,23.25060358379964,77.39826765030358,2,HIGH,1.0
799,Waste,Completed,23.25153216055677,77.40193891440106,0,LOW,0.3333333333333333
800,Water Supply,Pending,23.25245386644777,77.40085438872374,2,HIGH,1.0
801,Waste,Completed,23.24979969184704,77.39870754538032,0,LOW,0.3333333333333333
802,Waste,Pending,23.249592652499647,77.40355062178523,1,MEDIUM,0.6666666666666666
803,Streetlight,Completed,23.248244034826488,77.39761272633649,0,LOW,0.3333333333333333
804,Streetlight,Completed,23.24834623929192,77.40183830834722,0,LOW,0.3333333333333333
805,Pothole,Pending,23.249547042216197,77.40200116463609,1,MEDIUM,0.6666666666666666
806,Pothole,Completed,23.250734731013633,77.39865875958185,1,MEDIUM,0.6666666666666666
807,Drainage,Pending,23.251827169252465,77.40278493060013,1,MEDIUM,0.6666666666666666
808,Waste,Pending,23.24839364209864,77.3994999069708,1,MEDIUM,0.6666666666666666
809,Drainage,Pending,23.25298537713792,77.40057738725856,2,HIGH,1.0
810,Streetlight,Completed,23.249457752797916,77.40052064367755,0,LOW,0.3333333333333333
811,Pothole,Pending,23.249957265411304,77.39973138251706,2,HIGH,1.0
812,Pothole,Completed,23.248505576641705,77.40162161654632,0,LOW,0.3333333333333333
813,Waste,Completed,23.245151519479453,77.40158697744111,0,LOW,0.3333333333333333
814,Drainage,Pending,23.251768090792723,77.39650293605352,1,MEDIUM,0.6666666666666666
815,Pothole,Pending,23.251473687794185,77.40260868048576,1,MEDIUM,0.6666666666666666
816,Pothole,Cancelled,23.249437344885763,77.39667501602393,0,LOW,0.3333333333333333
817,Streetlight,Completed,23.25013398143445,77.40206509240869,0,LOW,0.3333333333333333
818,Water Supply,Completed,23.25103187843541,77.40225341027366,1,MEDIUM,0.6666666666666666
819,Pothole,Completed,23.246874908286227,77.39781806713958,0,LOW,0.3333333333333333
820,Water Supply,Pending,23.248941894645306,77.3991783714241,2,HIGH,1.0
821,Pothole,Completed,23.251588529359243,77.39778859066304,0,LOW,0.3333333333333333
822,Waste,Pending,23.24749142115366,77.39957015793942,1,MEDIUM,0.6666666666666666
823,Waste,Pending,23.250587115864334,77.39938393143163,1,MEDIUM,0.6666666666666666
824,Pothole,Pending,23.247286836390753,77.40155932106454,1,MEDIUM,0.6666666666666666
825,Waste,Pending,23.250932859964863,77.40262061749225,1,MEDIUM,0.6666666666666666
826,Waste,Pending,23.24992871703541,77.40279136762159,1,MEDIUM,0.6666666666666666
827,Water Supply,Cancelled,23.24676973636819,77.39887566394685,1,MEDIUM,0.6666666666666666
828,Drainage,Pending,23.252329478708916,77.39958155625251,2,HIGH,1.0
829,Streetlight,Completed,23.248530816846404,77.39663312361556,0,LOW,0.3333333333333333
830,Waste,Pending,23.24837949512597,77.39838825986702,1,MEDIUM,0.6666666666666666
831,Waste,Pending,23.250401138394466,77.4019297032662,1,MEDIUM,0.6666666666666666
832,Waste,Completed,23.252297274698854,77.4032311656471,0,LOW,0.3333333333333333
833,Streetlight,Completed,23.247968356362044,77.39753130225624,0,LOW,0.3333333333333333
834,Water Supply,Completed,23.250123359699696,77.3988150714817,1,MEDIUM,0.6666666666666666
835,Pothole,Pending,23.25085763300066,77.39994718848608,2,HIGH,1.0
836,Waste,Completed,23.251386211214527,77.40056032231765,0,LOW,0.3333333333333333
837,Pothole,Pending,23.250352883110555,77.39838079296017,2,HIGH,1.0
838,Pothole,Pending,23.24926594432183,77.40084812208893,2,HIGH,1.0
839,Pothole,Completed,23.248344819558703,77.39905232130586,1,MEDIUM,0.6666666666666666
840,Streetlight,Pending,23.25017228776609,77.39997109545826,1,MEDIUM,0.6666666666666666
841,Streetlight,Pending,23.24785572197603,77.40109256849601,1,MEDIUM,0.6666666666666666
842,Waste,Completed,23.24415729903301,77.40001284453963,0,LOW,0.3333333333333333
843,Waste,Completed,23.250873119608315,77.39912722821896,0,LOW,0.3333333333333333
844,Water Supply,Completed,23.25180786968217,77.39978078039215,1,MEDIUM,0.6666666666666666
845,Waste,Pending,23.245274135128916,77.3998232740816,1,MEDIUM,0.6666666666666666
846,Waste,Pending,23.24798053859058,77.39925997794025,1,MEDIUM,0.6666666666666666
847,Waste,Pending,23.25123830852201,77.39948240787467,1,MEDIUM,0.6666666666666666
848,Waste,Cancelled,23.254114990939424,77.40319729434101,0,LOW,0.3333333333333333
849,Pothole,Completed,23.25004158741535,77.40112183889589,1,MEDIUM,0.6666666666666666
850,Drainage,Completed,23.24854399411754,77.39940903936395,1,MEDIUM,0.6666666666666666
851,Pothole,Pending,23.24963420711779,77.40139390880903,2,HIGH,1.0
852,Pothole,Completed,23.252749752838294,77.3993323610205,0,LOW,0.3333333333333333
853,Streetlight,Pending,23.24870807164175,77.40234624927518,1,MEDIUM,0.6666666666666666
854,Pothole,Completed,23.2484016159867,77.4007392843844,1,MEDIUM,0.6666666666666666
855,Drainage,Cancelled,23.249034512955635,77.399785395712,1,MEDIUM,0.6666666666666666
856,Drainage,Cancelled,23.248093342783484,77.40089543385163,1,MEDIUM,0.6666666666666666
857,Waste,Pending,23.250245340631988,77.39685824769587,1,MEDIUM,0.6666666666666666
858,Drainage,Pending,23.25324935691694,77.39774646506218,1,MEDIUM,0.6666666666666666
859,Pothole,Cancelled,23.250646158546232,77.39761214998721,1,MEDIUM,0.6666666666666666
860,Water Supply,Completed,23.249495292995743,77.40028588618954,1,MEDIUM,0.6666666666666666
861,Pothole,Pending,23.24941637746217,77.40346502999897,1,MEDIUM,0.6666666666666666
862,Water Supply,Completed,23.246873618382608,77.40446260029239,1,MEDIUM,0.6666666666666666
863,Drainage,Pending,23.251766219554295,77.40127610220289,2,HIGH,1.0
864,Waste,Pending,23.249844325605977,77.40100168894989,1,MEDIUM,0.6666666666666666
865,Pothole,Completed,23.24963904017282,77.3963978845317,0,LOW,0.3333333333333333
866,Water Supply,Completed,23.25638621513569,77.39891465240053,1,MEDIUM,0.6666666666666666
867,Drainage,Pending,23.25059750581673,77.39842443249618,2,HIGH,1.0
868,Waste,Pending,23.24849641789981,77.39875830480351,1,MEDIUM,0.6666666666666666
869,Streetlight,Completed,23.249147284807588,77.39966371236284,0,LOW,0.3333333333333333
870,Pothole,Completed,23.252296891418393,77.39905581884462,0,LOW,0.3333333333333333
871,Waste,Completed,23.250226540821075,77.39604140037926,0,LOW,0.3333333333333333
872,Pothole,Pending,23.247123444043364,77.40149582051224,1,MEDIUM,0.6666666666666666
873,Waste,Cancelled,23.25183845786915,77.39785451394853,0,LOW,0.3333333333333333
874,Drainage,Cancelled,23.24866371182892,77.40047849372823,1,MEDIUM,0.6666666666666666
875,Pothole,Pending,23.253746595552435,77.4041481653395,1,MEDIUM,0.6666666666666666
876,Drainage,Pending,23.25216009613143,77.39816123081684,2,HIGH,1.0
877,Waste,Completed,23.249105356208684,77.39493942495452,0,LOW,0.3333333333333333
878,Pothole,Completed,23.25256203272347,77.39942799155625,0,LOW,0.3333333333333333
879,Waste,Cancelled,23.250135711021056,77.40220191927,0,LOW,0.3333333333333333
880,Waste,Completed,23.251705547350245,77.40391669490845,0,LOW,0.3333333333333333
881,Waste,Completed,23.25096946563459,77.3975409008111,0,LOW,0.3333333333333333
882,Waste,Pending,23.248307286690014,77.40099339844647,1,MEDIUM,0.6666666666666666
883,Streetlight,Pending,23.248712900335367,77.39906937908644,1,MEDIUM,0.6666666666666666
884,Waste,Pending,23.25205992163516,77.3997881032914,1,MEDIUM,0.6666666666666666
885,Pothole,Completed,23.249330449335787,77.40528868669404,0,LOW,0.3333333333333333
886,Pothole,Completed,23.249192703073515,77.39699405934321,0,LOW,0.3333333333333333
887,Drainage,Pending,23.248089754841303,77.400507479323,1,MEDIUM,0.6666666666666666
888,Water Supply,Completed,23.250847198131183,77.40093538634353,1,MEDIUM,0.6666666666666666
889,Pothole,Pending,23.254125049838485,77.40217157264989,1,MEDIUM,0.6666666666666666
890,Pothole,Completed,23.247864934171492,77.40019596630695,1,MEDIUM,0.6666666666666666
891,Waste,Pending,23.250048438913343,77.40061610107901,1,MEDIUM,0.6666666666666666
892,Water Supply,Completed,23.252824441110832,77.39921670286516,1,MEDIUM,0.6666666666666666
893,Waste,Completed,23.24984071721751,77.4005382538825,0,LOW,0.3333333333333333
894,Waste,Completed,23.2509047435925,77.39931361544902,0,LOW,0.3333333333333333
895,Waste,Cancelled,23.247875212943708,77.40124314377972,0,LOW,0.3333333333333333
896,Pothole,Pending,23.250856614194415,77.39926077932792,2,HIGH,1.0
897,Waste,Pending,23.249625711469992,77.40075420078782,1,MEDIUM,0.6666666666666666
898,Drainage,Pending,23.25197145999136,77.39994147437264,2,HIGH,1.0
899,Waste,Pending,23.252374772103128,77.40225210050156,1,MEDIUM,0.6666666666666666
900,Streetlight,Completed,23.25517912728404,77.39989721255283,0,LOW,0.3333333333333333
901,Waste,Completed,23.251159266346427,77.39645393506359,0,LOW,0.3333333333333333
902,Waste,Completed,23.250651592633165,77.40252384300143,0,LOW,0.3333333333333333
903,Water Supply,Pending,23.250388768603155,77.39818853539828,2,HIGH,1.0
904,Waste,Completed,23.249293667414378,77.3986924673227,0,LOW,0.3333333333333333
905,Drainage,Pending,23.250676967686925,77.39880867741192,2,HIGH,1.0
906,Pothole,Completed,23.249409197179723,77.40274887618635,0,LOW,0.3333333333333333
907,Waste,Pending,23.250336921952535,77.39572865157204,1,MEDIUM,0.6666666666666666
908,Water Supply,Pending,23.252635195071218,77.40627549706733,2,HIGH,1.0
909,Waste,Pending,23.24798691486944,77.40211211361813,1,MEDIUM,0.6666666666666666
910,Drainage,Cancelled,23.25227975712226,77.40044647782827,1,MEDIUM,0.6666666666666666
911,Waste,Pending,23.25263423013468,77.39989021199877,1,MEDIUM,0.6666666666666666
912,Drainage,Pending,23.24976386294602,77.40057110814972,2,HIGH,1.0
913,Waste,Completed,23.24575629020198,77.40104224485677,0,LOW,0.3333333333333333
914,Pothole,Pending,23.248784356025812,77.4012904311719,2,HIGH,1.0
915,Drainage,Pending,23.25259398909312,77.40111120893201,2,HIGH,1.0
916,Water Supply,Completed,23.2499542638754,77.40017916136252,1,MEDIUM,0.6666666666666666
917,Water Supply,Pending,23.24800139553541,77.39960532315939,2,HIGH,1.0
918,Drainage,Cancelled,23.248990450157542,77.3996974534327,1,MEDIUM,0.6666666666666666
919,Drainage,Completed,23.25168124005301,77.39961018343931,1,MEDIUM,0.6666666666666666
920,Waste,Pending,23.251093467136403,77.40226754019373,1,MEDIUM,0.6666666666666666
921,Waste,Cancelled,23.249522135801666,77.40118711344456,0,LOW,0.3333333333333333
922,Waste,Pending,23.24926635117637,77.39411922273068,1,MEDIUM,0.6666666666666666
923,Pothole,Pending,23.24921648370191,77.40131180155306,2,HIGH,1.0
924,Pothole,Pending,23.248155179631,77.40038947238945,2,HIGH,1.0
925,Pothole,Completed,23.25323075137894,77.39996258248712,0,LOW,0.3333333333333333
926,Waste,Pending,23.24935535906158,77.39922296309383,1,MEDIUM,0.6666666666666666
927,Streetlight,Cancelled,23.25243431704165,77.40224822543998,0,LOW,0.3333333333333333
928,Waste,Completed,23.253042632103845,77.40189505292425,0,LOW,0.3333333333333333
929,Pothole,Pending,23.251996621796295,77.39845424466436,1,MEDIUM,0.6666666666666666
930,Pothole,Completed,23.249136759374565,77.40081410457425,1,MEDIUM,0.6666666666666666
931,Drainage,Completed,23.25080746018067,77.39805668653092,1,MEDIUM,0.6666666666666666
932,Streetlight,Cancelled,23.249951608787217,77.39724076367042,0,LOW,0.3333333333333333
933,Streetlight,Completed,23.24819259627854,77.39874656555082,0,LOW,0.3333333333333333
934,Waste,Pending,23.250648718563443,77.40172478694477,1,MEDIUM,0.6666666666666666
935,Pothole,Completed,23.24764192041768,77.40190625009076,0,LOW,0.3333333333333333
936,Waste,Pending,23.252375358776924,77.4010261708402,1,MEDIUM,0.6666666666666666
937,Pothole,Completed,23.249070765405403,77.4014501915737,1,MEDIUM,0.6666666666666666
938,Pothole,Pending,23.250402319311743,77.40103235657423,2,HIGH,1.0
939,Waste,Pending,23.250566575743093,77.39871703680956,1,MEDIUM,0.6666666666666666
940,Waste,Pending,23.249482190052593,77.40086384508935,1,MEDIUM,0.6666666666666666
941,Water Supply,Pending,23.25117338760295,77.40160081905046,2,HIGH,1.0
942,Water Supply,Pending,23.249050192686756,77.40150858265963,2,HIGH,1.0
943,Pothole,Completed,23.251742594594916,77.40237782674295,0,LOW,0.3333333333333333
944,Waste,Pending,23.247308040639503,77.4014166076944,1,MEDIUM,0.6666666666666666
945,Waste,Pending,23.250252759159093,77.40070289641508,1,MEDIUM,0.6666666666666666
946,Pothole,Completed,23.253877857998116,77.40214030047665,0,LOW,0.3333333333333333
947,Water Supply,Cancelled,23.247999337350787,77.3999469574815,1,MEDIUM,0.6666666666666666
948,Waste,Pending,23.248644510058952,77.39823625069755,1,MEDIUM,0.6666666666666666
949,Drainage,Pending,23.251027815699317,77.39967386607212,2,HIGH,1.0
950,Waste,Pending,23.25035916356388,77.3985101947104,1,MEDIUM,0.6666666666666666
951,Water Supply,Completed,23.250701260198547,77.39864964345006,1,MEDIUM,0.6666666666666666
952,Pothole,Cancelled,23.250978374260296,77.39971096265857,1,MEDIUM,0.6666666666666666
953,Drainage,Pending,23.25126944293712,77.39841516015801,2,HIGH,1.0
954,Pothole,Pending,23.252219399683913,77.39938407694073,1,MEDIUM,0.6666666666666666
955,Streetlight,Cancelled,23.250819637313857,77.3962127706661,0,LOW,0.3333333333333333
956,Waste,Pending,23.249517484690763,77.40042658741476,1,MEDIUM,0.6666666666666666
957,Waste,Completed,23.251345147402404,77.40000241095073,0,LOW,0.3333333333333333
958,Water Supply,Completed,23.25379976386979,77.39836582273787,1,MEDIUM,0.6666666666666666
959,Water Supply,Pending,23.249734732507235,77.40131849133687,2,HIGH,1.0
960,Drainage,Pending,23.24805094139066,77.40187514027527,1,MEDIUM,0.6666666666666666
961,Streetlight,Pending,23.252214161338575,77.39678488027127,1,MEDIUM,0.6666666666666666
962,Drainage,Completed,23.249759237672095,77.39847455044287,1,MEDIUM,0.6666666666666666
963,Waste,Cancelled,23.24565466090797,77.39846171530043,0,LOW,0.3333333333333333
964,Pothole,Pending,23.2516948433543,77.3981201937978,1,MEDIUM,0.6666666666666666
965,Pothole,Completed,23.24892934362809,77.40165894968386,1,MEDIUM,0.6666666666666666
966,Streetlight,Pending,23.249818933435392,77.39961234772247,1,MEDIUM,0.6666666666666666
967,Pothole,Completed,23.25066396066114,77.39947097031738,1,MEDIUM,0.6666666666666666
968,Waste,Pending,23.250380999359557,77.3959922752712,1,MEDIUM,0.6666666666666666
969,Streetlight,Cancelled,23.25141890363428,77.40127083606042,0,LOW,0.3333333333333333
