ID,Latitude,Longitude,Category,Status,priority_level,cluster_id,risk_level
716,23.270729922004932,77.43117715680884,Pothole,Completed,MEDIUM,2,LOW
717,23.274806831170476,77.43333980900871,Drainage,Pending,MEDIUM,2,LOW
718,23.269884762405933,77.43078934305966,Drainage,Pending,HIGH,2,LOW
719,23.27040219809343,77.42760823387593,Pothole,Pending,MEDIUM,2,LOW
720,23.272101308792013,77.43088920533644,Drainage,Pending,HIGH,2,LOW
721,23.272211051865916,77.43239326297329,Drainage,Completed,LOW,2,LOW
722,23.27237406061112,77.42878043419137,Drainage,Completed,MEDIUM,2,LOW
723,23.271277460444058,77.42973196566666,Waste,Pending,MEDIUM,2,LOW
724,23.26771399017454,77.43002937638947,Streetlight,Pending,MEDIUM,2,LOW
725,23.2732668630646,77.42843020337384,Water Supply,Pending,HIGH,2,LOW
726,23.26770730921396,77.4312965608677,Streetlight,Completed,LOW,2,LOW
727,23.27060527093048,77.4297581037028,Pothole,Pending,HIGH,2,LOW
728,23.26849144829996,77.43083906488782,Pothole,Cancelled,MEDIUM,2,LOW
729,23.269871723306817,77.4282250156444,Streetlight,Completed,LOW,2,LOW
730,23.270657524820606,77.42912508339936,Pothole,Pending,HIGH,2,LOW
731,23.2706427144309,77.43144476271566,Waste,Pending,MEDIUM,2,LOW
732,23.27084384150847,77.42925433369582,Pothole,Cancelled,MEDIUM,2,LOW
733,23.273227422538117,77.43345392770247,Drainage,Pending,MEDIUM,2,LOW
734,23.270907068603027,77.42920072762878,Drainage,Pending,HIGH,2,LOW
735,23.26951168672942,77.43044936945151,Waste,Pending,MEDIUM,2,LOW
736,23.271928174336576,77.43186518166375,Water Supply,Completed,MEDIUM,2,LOW
737,23.27237894097785,77.42716326853414,Pothole,Completed,LOW,2,LOW
738,23.26754478436973,77.42647838237605,Streetlight,Completed,LOW,2,LOW
739,23.2711948001397,77.42694868737087,Drainage,Completed,LOW,2,LOW
740,23.27140234548462,77.43252516820687,Drainage,Completed,MEDIUM,2,LOW
741,23.26940487299328,77.42889628370823,Water Supply,Cancelled,MEDIUM,2,LOW
742,23.272751413626622,77.43511639857134,Pothole,Pending,MEDIUM,2,LOW
743,23.269699888825933,77.42887150480269,Drainage,Pending,HIGH,2,LOW
744,23.270251152906944,77.4303691026064,Waste,Completed,LOW,2,LOW
745,23.269653856351432,77.43308421990514,Streetlight,Completed,LOW,2,LOW
746,23.27003115809516,77.43401218577633,Streetlight,Completed,LOW,2,LOW
747,23.267807449826208,77.43412300715327,Streetlight,Pending,MEDIUM,2,LOW
748,23.26711989823481,77.43241673246119,Waste,Completed,LOW,2,LOW
749,23.27318901012645,77.43204812505164,Drainage,Completed,LOW,2,LOW
750,23.268306077303365,77.4311850538984,Waste,Pending,MEDIUM,2,LOW
751,23.251556722152333,77.4038023813715,Waste,Pending,MEDIUM,3,LOW
752,23.24889762856734,77.39987867837237,Streetlight,Pending,MEDIUM,3,LOW
753,23.248363602233155,77.39858318646618,Pothole,Pending,HIGH,3,LOW
754,23.24999325108518,77.39697257121477,Drainage,Pending,MEDIUM,3,LOW
755,23.24965963075495,77.3963937206475,Pothole,Completed,LOW,3,LOW
756,23.249093543901346,77.396831728114,Waste,Pending,MEDIUM,3,LOW
757,23.251392774894914,77.40053425330203,Drainage,Completed,MEDIUM,3,LOW
758,23.25191061041714,77.40101745004647,Pothole,Completed,LOW,3,LOW
759,23.250176813772583,77.39683761859594,Waste,Completed,LOW,3,LOW
760,23.252955060162112,77.40179007662816,Streetlight,Pending,MEDIUM,3,LOW
761,23.247716621771733,77.39903387789664,Pothole,Pending,MEDIUM,3,LOW
762,23.24961268108144,77.40029358602398,Streetlight,Completed,LOW,3,LOW
763,23.248566355358793,77.40322444125651,Pothole,Pending,MEDIUM,3,LOW
764,23.246266926765855,77.40179367863173,Drainage,Cancelled,LOW,3,LOW
765,23.249834638628315,77.39946293870419,Drainage,Completed,HIGH,3,LOW
766,23.24975650498323,77.39821761554917,Streetlight,Completed,LOW,3,LOW
767,23.253026899486485,77.39569636919735,Waste,Cancelled,LOW,3,LOW
768,23.25126162336911,77.39856169336151,Drainage,Pending,HIGH,3,LOW
769,23.24795162635134,77.39957773952236,Streetlight,Pending,MEDIUM,3,LOW
770,23.25370818513267,77.3980256409457,Streetlight,Completed,LOW,3,LOW
771,23.25244206739105,77.39973748606582,Pothole,Pending,MEDIUM,3,LOW
772,23.251164195406936,77.40015370376592,Drainage,Cancelled,MEDIUM,3,LOW
773,23.2495470318023,77.3995502880364,Streetlight,Pending,MEDIUM,3,LOW
774,23.248081121526553,77.39869999483835,Waste,Pending,MEDIUM,3,LOW
775,23.24925558644786,77.40033730934394,Pothole,Completed,MEDIUM,3,LOW
776,23.25217749723941,77.40088388129915,Drainage,Completed,MEDIUM,3,LOW
777,23.253769172611868,77.39781920184512,Waste,Pending,MEDIUM,3,LOW
778,23.253086487056542,77.4028218647595,Water Supply,Pending,HIGH,3,LOW
779,23.249022301156423,77.39980282373544,Streetlight,Completed,LOW,3,LOW
780,23.24776076513342,77.4000376992459,Streetlight,Pending,MEDIUM,3,LOW
781,23.25028177249382,77.40141642884652,Waste,Completed,LOW,3,LOW
782,23.24646312126887,77.40046643226253,Waste,Pending,MEDIUM,3,LOW
783,23.25064633542837,77.40190627326783,Water Supply,Completed,MEDIUM,3,LOW
784,23.2497047948274,77.40057424833041,Waste,Completed,LOW,3,LOW
785,23.249067926996265,77.39877512525072,Drainage,Pending,HIGH,3,LOW
786,23.246810593865465,77.40072300705042,Pothole,Completed,LOW,3,LOW
787,23.25102720021314,77.39771254758537,Waste,Completed,LOW,3,LOW
788,23.248934598320677,77.40021711941156,Waste,Pending,MEDIUM,3,LOW
789,23.24766016632858,77.39993354001872,Pothole,Cancelled,MEDIUM,3,LOW
790,23.244255475573436,77.39958376628546,Water Supply,Completed,MEDIUM,3,LOW
791,23.249944970189897,77.39974292497713,Pothole,Pending,HIGH,3,LOW
792,23.25354450319334,77.39623630190901,Pothole,Pending,MEDIUM,3,LOW
793,23.253322518429098,77.39890255018453,Pothole,Cancelled,LOW,3,LOW
794,23.24908580748683,77.40018568980229,Pothole,Pending,HIGH,3,LOW
795,23.24879557587928,77.400319712784,Pothole,Completed,MEDIUM,3,LOW
796,23.25093754851215,77.39794464971816,Drainage,Completed,MEDIUM,3,LOW
797,23.248003229121625,77.40253141568174,Pothole,Pending,MEDIUM,3,LOW
798,23.25060358379964,77.39826765030358,Pothole,Pending,HIGH,3,LOW
799,23.25153216055677,77.40193891440106,Waste,Completed,LOW,3,LOW
800,23.25245386644777,77.40085438872374,Water Supply,Pending,HIGH,3,LOW
801,23.24979969184704,77.39870754538032,Waste,Completed,LOW,3,LOW
802,23.249592652499647,77.40355062178523,Waste,Pending,MEDIUM,3,LOW
803,23.248244034826488,77.39761272633649,Streetlight,Completed,LOW,3,LOW
804,23.24834623929192,77.40183830834722,Streetlight,Completed,LOW,3,LOW
805,23.249547042216197,77.40200116463609,Pothole,Pending,MEDIUM,3,LOW
806,23.250734731013633,77.39865875958185,Pothole,Completed,MEDIUM,3,LOW
807,23.251827169252465,77.40278493060013,Drainage,Pending,MEDIUM,3,LOW
808,23.24839364209864,77.3994999069708,Waste,Pending,MEDIUM,3,LOW
809,23.25298537713792,77.40057738725856,Drainage,Pending,HIGH,3,LOW
810,23.249457752797916,77.40052064367755,Streetlight,Completed,LOW,3,LOW
811,23.249957265411304,77.39973138251706,Pothole,Pending,HIGH,3,LOW
812,23.248505576641705,77.40162161654632,Pothole,Completed,LOW,3,LOW
813,23.245151519479453,77.40158697744111,Waste,Completed,LOW,3,LOW
814,23.251768090792723,77.39650293605352,Drainage,Pending,MEDIUM,3,LOW
815,23.251473687794185,77.40260868048576,Pothole,Pending,MEDIUM,3,LOW
816,23.249437344885763,77.39667501602393,Pothole,Cancelled,LOW,3,LOW
817,23.25013398143445,77.40206509240869,Streetlight,Completed,LOW,3,LOW
818,23.25103187843541,77.40225341027366,Water Supply,Completed,MEDIUM,3,LOW
819,23.246874908286227,77.39781806713958,Pothole,Completed,LOW,3,LOW
820,23.248941894645306,77.3991783714241,Water Supply,Pending,HIGH,3,LOW
821,23.251588529359243,77.39778859066304,Pothole,Completed,LOW,3,LOW
822,23.24749142115366,77.39957015793942,Waste,Pending,MEDIUM,3,LOW
823,23.250587115864334,77.39938393143163,Waste,Pending,MEDIUM,3,LOW
824,23.247286836390753,77.40155932106454,Pothole,Pending,MEDIUM,3,LOW
825,23.250932859964863,77.40262061749225,Waste,Pending,MEDIUM,3,LOW
826,23.24992871703541,77.40279136762159,Waste,Pending,MEDIUM,3,LOW
827,23.24676973636819,77.39887566394685,Water Supply,Cancelled,MEDIUM,3,LOW
828,23.252329478708916,77.39958155625251,Drainage,Pending,HIGH,3,LOW
829,23.248530816846404,77.39663312361556,Streetlight,Completed,LOW,3,LOW
830,23.24837949512597,77.39838825986702,Waste,Pending,MEDIUM,3,LOW
831,23.250401138394466,77.4019297032662,Waste,Pending,MEDIUM,3,LOW
832,23.252297274698854,77.4032311656471,Waste,Completed,LOW,3,LOW
833,23.247968356362044,77.39753130225624,Streetlight,Completed,LOW,3,LOW
834,23.250123359699696,77.3988150714817,Water Supply,Completed,MEDIUM,3,LOW
835,23.25085763300066,77.39994718848608,Pothole,Pending,HIGH,3,LOW
836,23.251386211214527,77.40056032231765,Waste,Completed,LOW,3,LOW
837,23.250352883110555,77.39838079296017,Pothole,Pending,HIGH,3,LOW
838,23.24926594432183,77.40084812208893,Pothole,Pending,HIGH,3,LOW
839,23.248344819558703,77.39905232130586,Pothole,Completed,MEDIUM,3,LOW
840,23.25017228776609,77.39997109545826,Streetlight,Pending,MEDIUM,3,LOW
841,23.24785572197603,77.40109256849601,Streetlight,Pending,MEDIUM,3,LOW
842,23.24415729903301,77.40001284453963,Waste,Completed,LOW,3,LOW
843,23.250873119608315,77.39912722821896,Waste,Completed,LOW,3,LOW
844,23.25180786968217,77.39978078039215,Water Supply,Completed,MEDIUM,3,LOW
845,23.245274135128916,77.3998232740816,Waste,Pending,MEDIUM,3,LOW
846,23.24798053859058,77.39925997794025,Waste,Pending,MEDIUM,3,LOW
847,23.25123830852201,77.39948240787467,Waste,Pending,MEDIUM,3,LOW
848,23.254114990939424,77.40319729434101,Waste,Cancelled,LOW,3,LOW
849,23.25004158741535,77.40112183889589,Pothole,Completed,MEDIUM,3,LOW
850,23.24854399411754,77.39940903936395,Drainage,Completed,MEDIUM,3,LOW
851,23.24963420711779,77.40139390880903,Pothole,Pending,HIGH,3,LOW
852,23.252749752838294,77.3993323610205,Pothole,Completed,LOW,3,LOW
853,23.24870807164175,77.40234624927518,Streetlight,Pending,MEDIUM,3,LOW
854,23.2484016159867,77.4007392843844,Pothole,Completed,MEDIUM,3,LOW
855,23.249034512955635,77.399785395712,Drainage,Cancelled,MEDIUM,3,LOW
856,23.248093342783484,77.40089543385163,Drainage,Cancelled,MEDIUM,3,LOW
857,23.250245340631988,77.39685824769587,Waste,Pending,LOW,3,LOW
858,23.25324935691694,77.39774646506218,Drainage,Pending,MEDIUM,3,LOW
859,23.250646158546232,77.39761214998721,Pothole,Cancelled,MEDIUM,3,LOW
860,23.249495292995743,77.40028588618954,Water Supply,Completed,MEDIUM,3,LOW
861,23.24941637746217,77.40346502999897,Pothole,Pending,MEDIUM,3,LOW
862,23.246873618382608,77.40446260029239,Water Supply,Completed,MEDIUM,3,LOW
863,23.251766219554295,77.40127610220289,Drainage,Pending,HIGH,3,LOW
864,23.249844325605977,77.40100168894989,Waste,Pending,MEDIUM,3,LOW
865,23.24963904017282,77.3963978845317,Pothole,Completed,LOW,3,LOW
866,23.25638621513569,77.39891465240053,Water Supply,Completed,MEDIUM,3,LOW
867,23.25059750581673,77.39842443249618,Drainage,Pending,HIGH,3,LOW
868,23.24849641789981,77.39875830480351,Waste,Pending,MEDIUM,3,LOW
869,23.249147284807588,77.39966371236284,Streetlight,Completed,LOW,3,LOW
870,23.252296891418393,77.39905581884462,Pothole,Completed,LOW,3,LOW
871,23.250226540821075,77.39604140037926,Waste,Completed,LOW,3,LOW
872,23.247123444043364,77.40149582051224,Pothole,Pending,MEDIUM,3,LOW
873,23.25183845786915,77.39785451394853,Waste,Cancelled,LOW,3,LOW
874,23.24866371182892,77.40047849372823,Drainage,Cancelled,MEDIUM,3,LOW
875,23.253746595552435,77.4041481653395,Pothole,Pending,HIGH,3,LOW
876,23.25216009613143,77.39816123081684,Drainage,Pending,HIGH,3,LOW
877,23.249105356208684,77.39493942495452,Waste,Completed,LOW,3,LOW
878,23.25256203272347,77.39942799155625,Pothole,Completed,LOW,3,LOW
879,23.250135711021056,77.40220191927,Waste,Cancelled,LOW,3,LOW
880,23.251705547350245,77.40391669490845,Waste,Completed,LOW,3,LOW
881,23.25096946563459,77.3975409008111,Waste,Completed,LOW,3,LOW
882,23.248307286690014,77.40099339844647,Waste,Pending,MEDIUM,3,LOW
883,23.248712900335367,77.39906937908644,Streetlight,Pending,HIGH,3,LOW
884,23.25205992163516,77.3997881032914,Waste,Pending,MEDIUM,3,LOW
885,23.249330449335787,77.40528868669404,Pothole,Completed,LOW,3,LOW
886,23.249192703073515,77.39699405934321,Pothole,Completed,LOW,3,LOW
887,23.248089754841303,77.400507479323,Drainage,Pending,MEDIUM,3,LOW
888,23.250847198131183,77.40093538634353,Water Supply,Completed,MEDIUM,3,LOW
889,23.254125049838485,77.40217157264989,Pothole,Pending,MEDIUM,3,LOW
890,23.247864934171492,77.40019596630695,Pothole,Completed,MEDIUM,3,LOW
891,23.250048438913343,77.40061610107901,Waste,Pending,MEDIUM,3,LOW
892,23.252824441110832,77.39921670286516,Water Supply,Completed,MEDIUM,3,LOW
893,23.24984071721751,77.4005382538825,Waste,Completed,LOW,3,LOW
894,23.2509047435925,77.39931361544902,Waste,Completed,LOW,3,LOW
895,23.247875212943708,77.40124314377972,Waste,Cancelled,LOW,3,LOW
896,23.250856614194415,77.39926077932792,Pothole,Pending,HIGH,3,LOW
897,23.249625711469992,77.40075420078782,Waste,Pending,MEDIUM,3,LOW
898,23.25197145999136,77.39994147437264,Drainage,Pending,HIGH,3,LOW
899,23.252374772103128,77.40225210050156,Waste,Pending,MEDIUM,3,LOW
900,23.25517912728404,77.39989721255283,Streetlight,Completed,LOW,3,LOW
901,23.251159266346427,77.39645393506359,Waste,Completed,LOW,3,LOW
902,23.250651592633165,77.40252384300143,Waste,Completed,LOW,3,LOW
903,23.250388768603155,77.39818853539828,Water Supply,Pending,HIGH,3,LOW
904,23.249293667414378,77.3986924673227,Waste,Completed,LOW,3,LOW
905,23.250676967686925,77.39880867741192,Drainage,Pending,HIGH,3,LOW
906,23.249409197179723,77.40274887618635,Pothole,Completed,LOW,3,LOW
907,23.250336921952535,77.39572865157204,Waste,Pending,MEDIUM,3,LOW
908,23.252635195071218,77.40627549706733,Water Supply,Pending,HIGH,3,LOW
909,23.24798691486944,77.40211211361813,Waste,Pending,MEDIUM,3,LOW
910,23.25227975712226,77.40044647782827,Drainage,Cancelled,MEDIUM,3,LOW
911,23.25263423013468,77.39989021199877,Waste,Pending,MEDIUM,3,LOW
912,23.24976386294602,77.40057110814972,Drainage,Pending,HIGH,3,LOW
913,23.24575629020198,77.40104224485677,Waste,Completed,LOW,3,LOW
914,23.248784356025812,77.4012904311719,Pothole,Pending,HIGH,3,LOW
915,23.25259398909312,77.40111120893201,Drainage,Pending,HIGH,3,LOW
916,23.2499542638754,77.40017916136252,Water Supply,Completed,MEDIUM,3,LOW
917,23.24800139553541,77.39960532315939,Water Supply,Pending,HIGH,3,LOW
918,23.248990450157542,77.3996974534327,Drainage,Cancelled,MEDIUM,3,LOW
919,23.25168124005301,77.39961018343931,Drainage,Completed,MEDIUM,3,LOW
920,23.251093467136403,77.40226754019373,Waste,Pending,MEDIUM,3,LOW
921,23.249522135801666,77.40118711344456,Waste,Cancelled,LOW,3,LOW
922,23.24926635117637,77.39411922273068,Waste,Pending,MEDIUM,3,LOW
923,23.24921648370191,77.40131180155306,Pothole,Pending,HIGH,3,LOW
924,23.248155179631,77.40038947238945,Pothole,Pending,HIGH,3,LOW
925,23.25323075137894,77.39996258248712,Pothole,Completed,LOW,3,LOW
926,23.24935535906158,77.39922296309383,Waste,Pending,HIGH,3,LOW
927,23.25243431704165,77.40224822543998,Streetlight,Cancelled,LOW,3,LOW
928,23.253042632103845,77.40189505292425,Waste,Completed,LOW,3,LOW
929,23.251996621796295,77.39845424466436,Pothole,Pending,MEDIUM,3,LOW
930,23.249136759374565,77.40081410457425,Pothole,Completed,MEDIUM,3,LOW
931,23.25080746018067,77.39805668653092,Drainage,Completed,MEDIUM,3,LOW
932,23.249951608787217,77.39724076367042,Streetlight,Cancelled,LOW,3,LOW
933,23.24819259627854,77.39874656555082,Streetlight,Completed,LOW,3,LOW
934,23.250648718563443,77.40172478694477,Waste,Pending,MEDIUM,3,LOW
935,23.24764192041768,77.40190625009076,Pothole,Completed,LOW,3,LOW
936,23.252375358776924,77.4010261708402,Waste,Pending,MEDIUM,3,LOW
937,23.249070765405403,77.4014501915737,Pothole,Completed,HIGH,3,LOW
938,23.250402319311743,77.40103235657423,Pothole,Pending,HIGH,3,LOW
939,23.250566575743093,77.39871703680956,Waste,Pending,MEDIUM,3,LOW
940,23.249482190052593,77.40086384508935,Waste,Pending,MEDIUM,3,LOW
941,23.25117338760295,77.40160081905046,Water Supply,Pending,HIGH,3,LOW
942,23.249050192686756,77.40150858265963,Water Supply,Pending,HIGH,3,LOW
943,23.251742594594916,77.40237782674295,Pothole,Completed,LOW,3,LOW
944,23.247308040639503,77.4014166076944,Waste,Pending,MEDIUM,3,LOW
945,23.250252759159093,77.40070289641508,Waste,Pending,MEDIUM,3,LOW
946,23.253877857998116,77.40214030047665,Pothole,Completed,MEDIUM,3,LOW
947,23.247999337350787,77.3999469574815,Water Supply,Cancelled,MEDIUM,3,LOW
948,23.248644510058952,77.39823625069755,Waste,Pending,MEDIUM,3,LOW
949,23.251027815699317,77.39967386607212,Drainage,Pending,HIGH,3,LOW
950,23.25035916356388,77.3985101947104,Waste,Pending,MEDIUM,3,LOW
951,23.250701260198547,77.39864964345006,Water Supply,Completed,MEDIUM,3,LOW
952,23.250978374260296,77.39971096265857,Pothole,Cancelled,MEDIUM,3,LOW
953,23.25126944293712,77.39841516015801,Drainage,Pending,HIGH,3,LOW
954,23.252219399683913,77.39938407694073,Pothole,Pending,MEDIUM,3,LOW
955,23.250819637313857,77.3962127706661,Streetlight,Cancelled,LOW,3,LOW
956,23.249517484690763,77.40042658741476,Waste,Pending,MEDIUM,3,LOW
957,23.251345147402404,77.40000241095073,Waste,Completed,LOW,3,LOW
958,23.25379976386979,77.39836582273787,Water Supply,Completed,LOW,3,LOW
959,23.249734732507235,77.40131849133687,Water Supply,Pending,HIGH,3,LOW
960,23.24805094139066,77.40187514027527,Drainage,Pending,MEDIUM,3,LOW
961,23.252214161338575,77.39678488027127,Streetlight,Pending,MEDIUM,3,LOW
962,23.249759237672095,77.39847455044287,Drainage,Completed,MEDIUM,3,LOW
963,23.24565466090797,77.39846171530043,Waste,Cancelled,LOW,3,LOW
964,23.2516948433543,77.3981201937978,Pothole,Pending,MEDIUM,3,LOW
965,23.24892934362809,77.40165894968386,Pothole,Completed,MEDIUM,3,LOW
966,23.249818933435392,77.39961234772247,Streetlight,Pending,MEDIUM,3,LOW
967,23.25066396066114,77.39947097031738,Pothole,Completed,MEDIUM,3,LOW
968,23.250380999359557,77.3959922752712,Waste,Pending,MEDIUM,3,LOW
969,23.25141890363428,77.40127083606042,Streetlight,Cancelled,LOW,3,LOW
970,23.24912902725886,77.3975214832103,Drainage,Completed,LOW,3,LOW
971,23.25102621159635,77.40011986526054,Pothole,Completed,MEDIUM,3,LOW
972,23.24948090664483,77.40055475387592,Waste,Completed,LOW,3,LOW
973,23.251477620961776,77.40272131719168,Waste,Completed,LOW,3,LOW
974,23.251230734968026,77.39738235920177,Waste,Cancelled,LOW,3,LOW
975,23.248129122595913,77.39396097568836,Waste,Completed,LOW,3,LOW
976,23.25217196423235,77.40036769908951,Streetlight,Cancelled,LOW,3,LOW
977,23.248928073109777,77.40360102236303,Streetlight,Completed,LOW,3,LOW
978,23.25161611559656,77.40247789270589,Streetlight,Pending,MEDIUM,3,LOW
979,23.250734574626804,77.40041931883056,Pothole,Completed,MEDIUM,3,LOW
980,23.25367636735359,77.39901672762875,Drainage,Pending,MEDIUM,3,LOW
981,23.249553068035254,77.40161424519329,Waste,Pending,MEDIUM,3,LOW
982,23.249301366407764,77.3980529076006,Pothole,Completed,LOW,3,LOW
983,23.249961160788224,77.40095271553872,Drainage,Completed,MEDIUM,3,LOW
984,23.24939364043433,77.40101094031834,Waste,Pending,MEDIUM,3,LOW
985,23.251599883803884,77.402120419815,Waste,Pending,MEDIUM,3,LOW
986,23.24676737878313,77.40551932007783,Drainage,Pending,MEDIUM,3,LOW
987,23.24789263516171,77.40078483193436,Pothole,Cancelled,MEDIUM,3,LOW
988,23.24786439415684,77.3989820727486,Streetlight,Pending,MEDIUM,3,LOW
989,23.251900615183946,77.39994885137563,Waste,Pending,MEDIUM,3,LOW
990,23.253421226745164,77.39646184819023,Streetlight,Completed,LOW,3,LOW
991,23.249791101562924,77.39861057373783,Pothole,Completed,MEDIUM,3,LOW
992,23.24966235655362,77.39918143512378,Waste,Pending,MEDIUM,3,LOW
993,23.250140104326228,77.39895182320414,Streetlight,Completed,LOW,3,LOW
994,23.252323756605215,77.40030470974408,Waste,Pending,MEDIUM,3,LOW
995,23.248145293731618,77.39835516013524,Pothole,Cancelled,MEDIUM,3,LOW
996,23.25047673796547,77.40224206133466,Waste,Pending,MEDIUM,3,LOW
997,23.251950395259566,77.40000041412985,Waste,Pending,MEDIUM,3,LOW
998,23.25100218833988,77.39998139935773,Waste,Pending,MEDIUM,3,LOW
999,23.2503791632332,77.39934421056698,Waste,Pending,MEDIUM,3,LOW
1000,23.252002092185133,77.40031038136772,Water Supply,Completed,MEDIUM,3,LOW
1001,23.244593535414,77.40165019652935,Waste,Pending,MEDIUM,3,LOW
1002,23.25135575063906,77.39826573956859,Pothole,Pending,MEDIUM,3,LOW
1003,23.248691848633744,77.39868376702185,Waste,Pending,MEDIUM,3,LOW
1004,23.246338734206287,77.39939254794245,Pothole,Pending,MEDIUM,3,LOW
1005,23.25102240519905,77.39730825815306,Water Supply,Pending,HIGH,3,LOW
1006,23.252747317090325,77.39836148428056,Waste,Completed,LOW,3,LOW
1007,23.249725102970743,77.39904755825292,Water Supply,Completed,MEDIUM,3,LOW
1008,23.251905749094405,77.40174877836144,Waste,Cancelled,LOW,3,LOW
1009,23.253224556515978,77.40052512265801,Streetlight,Completed,LOW,3,LOW
1010,23.252629828907168,77.40038717982274,Pothole,Completed,LOW,3,LOW
1011,23.253279929058746,77.40170179592434,Drainage,Pending,MEDIUM,3,LOW
1012,23.251484254982145,77.39972525642321,Streetlight,Completed,LOW,3,LOW
1013,23.250150867277803,77.40078092969986,Pothole,Completed,MEDIUM,3,LOW
1014,23.24679606837621,77.39979355649415,Waste,Completed,LOW,3,LOW
1015,23.249507875023745,77.40053072469881,Waste,Pending,MEDIUM,3,LOW
1016,23.248313506809367,77.39883448268478,Water Supply,Pending,HIGH,3,LOW
1017,23.254341885434997,77.39512236568345,Pothole,Completed,LOW,3,LOW
1018,23.249648228375136,77.39973144167563,Pothole,Completed,MEDIUM,3,LOW
1019,23.25024640961357,77.4028454962722,Drainage,Cancelled,MEDIUM,3,LOW
1020,23.251102970752083,77.4018524308045,Pothole,Pending,MEDIUM,3,LOW
1021,23.250087204892743,77.40193079496919,Water Supply,Pending,HIGH,3,LOW
1022,23.25339010208086,77.40247226144362,Streetlight,Pending,MEDIUM,3,LOW
1023,23.248754701276532,77.40017731518194,Streetlight,Completed,LOW,3,LOW
1024,23.250389214910474,77.40039463141481,Drainage,Pending,HIGH,3,LOW
1025,23.248515058828605,77.39876469620914,Waste,Pending,MEDIUM,3,LOW
1026,23.24735995497756,77.39936785428795,Waste,Cancelled,LOW,3,LOW
1027,23.24877646181819,77.40123154229954,Pothole,Pending,HIGH,3,LOW
1028,23.249925926405904,77.40240776887434,Waste,Completed,LOW,3,LOW
1029,23.249141395550964,77.39972110744864,Streetlight,Pending,MEDIUM,3,LOW
1030,23.248615158040252,77.3990996214703,Water Supply,Completed,MEDIUM,3,LOW
1031,23.247187365072655,77.40000105591771,Pothole,Completed,LOW,3,LOW
1032,23.249833788854744,77.40120241349787,Pothole,Cancelled,MEDIUM,3,LOW
1033,23.246990559251937,77.39711229036774,Water Supply,Cancelled,MEDIUM,3,LOW
1034,23.25152011192738,77.39540763809373,Pothole,Pending,MEDIUM,3,LOW
1035,23.25016487950587,77.39889892630102,Pothole,Pending,HIGH,3,LOW
1036,23.24708489700107,77.39755857514818,Pothole,Pending,MEDIUM,3,LOW
1037,23.2493815818459,77.39898371960471,Water Supply,Completed,MEDIUM,3,LOW
1038,23.248495687188814,77.39970443936237,Streetlight,Completed,LOW,3,LOW
1039,23.25063834902084,77.39909350318196,Drainage,Pending,HIGH,3,LOW
1040,23.252680900892045,77.40290493506895,Drainage,Completed,LOW,3,LOW
1041,23.24624965506071,77.4006534895292,Pothole,Pending,MEDIUM,3,LOW
1042,23.250230052158297,77.40060094871923,Pothole,Completed,MEDIUM,3,LOW
1043,23.24967973440887,77.40124441428809,Drainage,Cancelled,MEDIUM,3,LOW
1044,23.251342680152906,77.39772233376445,Pothole,Pending,MEDIUM,3,LOW
1045,23.250426393256475,77.40207822357485,Drainage,Pending,HIGH,3,LOW
1046,23.24849606133652,77.39984847142694,Water Supply,Pending,HIGH,3,LOW
1047,23.249361892128668,77.40134096123448,Streetlight,Completed,LOW,3,LOW
1048,23.248407948286392,77.39785628553392,Streetlight,Completed,MEDIUM,3,LOW
1049,23.252152014277197,77.39689248246798,Drainage,Pending,MEDIUM,3,LOW
1050,23.250042623297343,77.40163577931605,Drainage,Pending,MEDIUM,3,LOW
1051,23.240752819052194,77.42211987276809,Pothole,Pending,MEDIUM,4,LOW
1052,23.238195896891284,77.42123401189916,Waste,Pending,MEDIUM,4,LOW
1053,23.23826067383745,77.4213671386464,Pothole,Completed,LOW,4,LOW
1054,23.242250869568828,77.4172680885776,Streetlight,Pending,MEDIUM,4,LOW
1055,23.237621176214265,77.42242388797078,Pothole,Completed,LOW,4,LOW
1056,23.24328534590651,77.42052250106246,Streetlight,Completed,LOW,4,LOW
1057,23.238198758530704,77.4192614457215,Pothole,Pending,MEDIUM,4,LOW
1058,23.241276783851216,77.42028677693469,Streetlight,Pending,MEDIUM,4,LOW
1059,23.2393427630485,77.41644752953421,Waste,Completed,LOW,4,LOW
1060,23.241206374862163,77.42081730562296,Streetlight,Cancelled,LOW,4,LOW
1061,23.23891177199577,77.41794125698364,Pothole,Pending,MEDIUM,4,LOW
1062,23.239674414187853,77.41729465942831,Waste,Pending,MEDIUM,4,LOW
1063,23.24008183835079,77.41695528162757,Waste,Pending,MEDIUM,4,LOW
1064,23.23799562508843,77.42222537674998,Streetlight,Completed,LOW,4,LOW
1065,23.24148164869084,77.41874147321262,Pothole,Pending,MEDIUM,4,LOW
1066,23.238973572867057,77.42306745541984,Waste,Pending,MEDIUM,4,LOW
1067,23.23954280016932,77.4189283970739,Water Supply,Completed,MEDIUM,4,LOW
1068,23.238011301250783,77.41658528408482,Streetlight,Completed,LOW,4,LOW
1069,23.234875332682407,77.4177669511201,Water Supply,Pending,HIGH,4,LOW
1070,23.2396179444748,77.42247162324001,Pothole,Completed,LOW,4,LOW
1071,23.244825230843222,77.41968820364413,Pothole,Completed,LOW,4,LOW
1072,23.241569208575793,77.41890342540702,Drainage,Pending,MEDIUM,4,LOW
